Gene	AS_event_ID	chromosome	strand	common_3_SS_coor	A5SS_coordinates	pvalue	qvalue	deltaPSI_control-KD
CG6409	chr3L_-_10881862_10882005_10884217	chr3L	-	10881862	10882005;10884217	0.000173246667998174	0.000464972541234233	0.0139666666666667;-0.0139666666666667
asRNA:CR45171	chr3L_-_10894625_10894698_10894766	chr3L	-	10894625	10894698;10894766	3.35390439278863e-19	3.69464062562495e-18	-0.7309;0.7309
Aps	chr3L_-_10896877_10897681_10897976	chr3L	-	10896877	10897681;10897976	3.15498309678002e-13	2.25806444423302e-12	0.0733;-0.0732999999999998
CG34012	chr3L_-_11109266_11109327_11113572	chr3L	-	11109266	11109327;11113572	4.15114246244905e-17	4.00026300180393e-16	0.0283999999999999;-0.0284
FoxK	chr3L_-_11118065_11118413_11119163_11119394_11120608	chr3L	-	11118065	11118413;11119163;11119394;11120608	4.47492565149993e-05	0.000130466835827631	0.00536666666666663;0.0237;0.0868333333333333;-0.1159
Plod	chr3L_-_11199392_11202213_11234846	chr3L	-	11199392	11202213;11234846	3.21102810409506e-09	1.55670120191208e-08	0.156633333333333;-0.156633333333333
CG11714	chr3L_-_11520034_11520100_11520104	chr3L	-	11520034	11520100;11520104	3.20515533732743e-07	1.23713029321304e-06	-0.130666666666667;0.130666666666667
CG32085	chr3L_-_11654113_11668193_11674266	chr3L	-	11654113	11668193;11674266	4.21488309404951e-47	1.42082477607705e-45	0.268366666666667;-0.268366666666667
Dph1	chr3L_-_11695578_11696349_11696413_11696873	chr3L	-	11695578	11696349;11696413;11696873	0.00171187121871301	0.00395100738931304	0.0717;0.0919;-0.1636
CG11658	chr3L_-_11707571_11707674_11707686_11708406	chr3L	-	11707571	11707674;11707686;11708406	4.0113895163727e-05	0.000117715258814068	0.00719999999999999;0.138166666666667;-0.145366666666667
Smg5	chr2L_-_13903931_13904024_13904103_13904396	chr2L	-	13903931	13904024;13904103;13904396	0.00340121636544463	0.00747291854449074	0.0902666666666667;0.0637333333333333;-0.1541
Sema5c	chr3L_-_12072071_12079939_12122674	chr3L	-	12072071	12079939;12122674	3.23676629596641e-17	3.14496558928375e-16	0.320533333333333;-0.320533333333333
Tsen54	chr3L_-_12204406_12204457_12204635_12204641	chr3L	-	12204406	12204457;12204635;12204641	1.87252031997424e-06	6.56304196817079e-06	0.536433333333333;-0.000266666666666637;-0.536166666666667
Ncc69	chr3L_-_12369284_12369935_12373783	chr3L	-	12369284	12369935;12373783	1.71468586943849e-07	6.83809497757007e-07	0.0451666666666665;-0.0451666666666667
Ncc69	chr3L_-_12376115_12376255_12376435_12376448	chr3L	-	12376115	12376255;12376435;12376448	9.53339590400537e-06	3.04806184152913e-05	-0.0217;0.139666666666667;-0.117966666666667
SCaMC	chr3L_-_12405160_12408108_12412009	chr3L	-	12405160	12408108;12412009	0.00953029610162593	0.0193448203272231	0.0373666666666667;-0.0373666666666668
SCaMC	chr3L_-_12414086_12414700_12414704	chr3L	-	12414086	12414700;12414704	0.000475422333579962	0.00119675370566623	-0.144166666666667;0.144166666666667
CG10663	chr3L_-_12478131_12479710_12488081	chr3L	-	12478131	12479710;12488081	2.44535165201674e-05	7.39123190957751e-05	0.324533333333333;-0.324533333333333
sti	chr3L_-_12513402_12513460_12513472	chr3L	-	12513402	12513460;12513472	0.0291155648102816	0.0536624818223973	0.0655;-0.0655000000000001
sowah	chr3L_-_12538576_12538994_12540055	chr3L	-	12538576	12538994;12540055	4.84415043929848e-06	1.61265774293247e-05	0.2052;-0.2052
sowah	chr3L_-_12540462_12540828_12541180	chr3L	-	12540462	12540828;12541180	0.0003363687155428	0.000865975416959064	0.0880666666666667;-0.0880666666666667
sowah	chr3L_-_12541377_12544317_12564897	chr3L	-	12541377	12544317;12564897	3.51285516545257e-09	1.69527107907002e-08	0.1819;-0.1819
Atg1	chr3L_-_12788628_12792815_12797681	chr3L	-	12788628	12792815;12797681	0.00290733819621414	0.00645682001464156	0.0640333333333333;-0.0640333333333334
CG17300	chr3L_-_13087072_13087133_13087149_13088748	chr3L	-	13087072	13087133;13087149;13088748	2.90271997664794e-17	2.83000361686766e-16	0.000433333333333333;0.0092000000000001;-0.00963333333333333
Dyrk2	chr2L_-_14197293_14197361_14197655	chr2L	-	14197293	14197361;14197655	2.71242258131229e-08	1.18691510421747e-07	0.185833333333333;-0.185833333333333
Poc1	chr3L_-_13388578_13388685_13388721	chr3L	-	13388578	13388685;13388721	0.011672171502212	0.023311102881208	0.0590666666666667;-0.0590666666666668
CG32121	chr3L_-_13419410_13419484_13419979	chr3L	-	13419410	13419484;13419979	0.0117868581409072	0.0235224176022591	-0.1728;0.1728
Ptp61F	chr3L_-_1345161_1345492_1345496	chr3L	-	1345161	1345492;1345496	7.85489412492814e-08	3.26141331869259e-07	0.0298333333333333;-0.0298333333333333
bru3	chr3L_-_13542218_13551867_13584190	chr3L	-	13542218	13551867;13584190	1.59538466532067e-07	6.38761087427056e-07	-0.273433333333333;0.273433333333334
stwl	chr3L_-_14406837_14408744_14409613	chr3L	-	14406837	14408744;14409613	0.00032187209292356	0.000831106903620839	0.119933333333333;-0.119933333333333
Gbs-70E	chr3L_-_14542939_14544501_14547115	chr3L	-	14542939	14544501;14547115	0.016831507439525	0.0326130260760913	0.0574666666666667;-0.0574666666666667
Gbs-70E	chr3L_-_14547482_14549996_14566685	chr3L	-	14547482	14549996;14566685	3.72742174932061e-11	2.19774095427301e-10	0.244433333333333;-0.244433333333333
Trl	chr3L_-_14757330_14757482_14757840_14757906	chr3L	-	14757330	14757482;14757840;14757906	0.00151918012544807	0.00353358130728377	0.1641;0.0651666666666667;-0.229266666666667
Trl	chr3L_-_14760904_14760965_14760993	chr3L	-	14760904	14760965;14760993	0.0021689033682791	0.00492628624127966	0.0144999999999998;-0.0145
CG12084	chr3L_-_1494946_1495058_1496316	chr3L	-	1494946	1495058;1496316	1.92365281372732e-33	4.18563446605452e-32	0.431533333333333;-0.431533333333333
Plp	chr3L_-_15076045_15079080_15080944	chr3L	-	15076045	15079080;15080944	1.63088113719785e-07	6.52188341054013e-07	0.184533333333333;-0.184533333333333
CG13449	chr3L_-_15611189_15611243_15611247	chr3L	-	15611189	15611243;15611247	1.00479009152476e-08	4.6197869152172e-08	0.0066;-0.00659999999999983
DCP2	chr3L_-_15823989_15824166_15825469_15825947_15826284_15826654	chr3L	-	15823989	15824166;15825469;15825947;15826284;15826654	0.00254950164165285	0.00571803321724186	0.0652333333333333;0.0212333333333334;0.0313333333333333;-0.0423333333333333;-0.0754333333333333
Pka-C3	chr3L_-_15954587_15954649_15954673	chr3L	-	15954587	15954649;15954673	5.84602309036021e-06	1.92495729929869e-05	0.0278999999999999;-0.0279
hzg	chr3L_-_15995845_15996282_16003897	chr3L	-	15995845	15996282;16003897	1.09325799940076e-15	9.5696195806578e-15	0.2175;-0.2175
CG12104	chr3L_-_1601933_1601996_1602483	chr3L	-	1601933	1601996;1602483	0.0144274269461764	0.0283172644893371	0.0112666666666667;-0.0112666666666666
PDCD-5	chr3L_-_16231588_16231838_16236410	chr3L	-	16231588	16231838;16236410	1.75801828186736e-05	5.41987129570244e-05	-0.0103000000000001;0.0103
metl	chr3L_-_1638854_1638907_1639040	chr3L	-	1638854	1638907;1639040	3.31148615831095e-06	1.12586909325934e-05	0.440166666666667;-0.440166666666667
fax	chr3L_-_16407359_16407460_16411000	chr3L	-	16407359	16407460;16411000	0.0246478546022557	0.0461592878057773	0.004;-0.00399999999999978
CG43373	chr3L_-_16529914_16530061_16530428	chr3L	-	16529914	16530061;16530428	4.2706131929363e-08	1.82597431510531e-07	0.4959;-0.4959
Mipp1	chr3L_-_16565867_16572272_16575386	chr3L	-	16565867	16572272;16575386	0.000681680204506076	0.00167538046345056	0.150966666666667;-0.150966666666667
NONE	chr3L_-_16600955_16601006_16601010	chr3L	-	16600955	16601006;16601010	1.13093785690134e-12	7.69250670659124e-12	0.490533333333333;-0.490533333333333
Abl	chr3L_-_16625274_16626271_16626526	chr3L	-	16625274	16626271;16626526	0.000192226666633061	0.000512556674902007	-0.124066666666667;0.124066666666667
CG9674	chr3L_-_16799954_16800099_16807531_16809715	chr3L	-	16799954	16800099;16807531;16809715	1.73310829038798e-09	8.64674470640159e-09	0.187566666666667;-0.170133333333333;-0.0175
CG13024	chr3L_-_16810867_16811676_16836191	chr3L	-	16810867	16811676;16836191	3.55210333288239e-07	1.36291935636831e-06	0.580166666666667;-0.580166666666667
Rh4	chr3L_-_16853239_16853299_16857216	chr3L	-	16853239	16853299;16857216	8.08972938095954e-06	2.61240811737076e-05	0.1831;-0.1831
CG6652	chr3L_-_17021925_17021992_17021996	chr3L	-	17021925	17021992;17021996	0.000175080606024619	0.000469639101141976	0.00656666666666667;-0.00656666666666683
CG6652	chr3L_-_17022486_17022554_17022558	chr3L	-	17022486	17022554;17022558	2.52998196489416e-05	7.63251950203742e-05	0.0131;-0.0131
drpr	chr3L_-_1716556_1716673_1716795	chr3L	-	1716556	1716673;1716795	8.4783407067671e-06	2.72976958071319e-05	-0.0202;0.0202000000000001
CG6512	chr3L_-_17240608_17240657_17240661	chr3L	-	17240608	17240657;17240661	0.0198204633283426	0.0378321427794589	0.00416666666666667;-0.00416666666666676
Cad74A	chr3L_-_17374150_17378284_17398393	chr3L	-	17374150	17378284;17398393	0.0010925669479591	0.0026009551025496	0.4467;-0.4467
CG6333	chr3L_-_17482302_17482461_17482477_17482561	chr3L	-	17482302	17482461;17482477;17482561	3.74417745585901e-05	0.000110321910356513	0.0763333333333333;0.3823;-0.458666666666667
lncRNA:CR45165	chr3L_-_17529887_17529947_17533005	chr3L	-	17529887	17529947;17533005	1.61604534943373e-11	9.87645400791948e-11	0.879233333333333;-0.879233333333333
Tsp74F	chr3L_-_17893386_17893450_17895029	chr3L	-	17893386	17893450;17895029	2.87200265328677e-07	1.11473503781931e-06	-0.4426;0.4426
CG4174	chr3L_-_18617511_18617609_18617671	chr3L	-	18617511	18617609;18617671	0.0113003990908535	0.0226311704957425	-0.415866666666667;0.415866666666667
Dic4	chr3L_-_18697699_18697762_18697766	chr3L	-	18697699	18697762;18697766	3.84934473038902e-09	1.85016850162397e-08	0.1476;-0.1476
Indy	chr3L_-_18831984_18840371_18846034	chr3L	-	18831984	18840371;18846034	1.29344411648711e-34	2.94564293347837e-33	0.2762;-0.2762
CG14077	chr3L_-_18913448_18913494_18913498	chr3L	-	18913448	18913494;18913498	1.01259696752209e-05	3.22548421529581e-05	-0.00526666666666667;0.00526666666666664
CG18223	chr3L_-_18919948_18920002_18920006	chr3L	-	18919948	18920002;18920006	1.95923740455935e-07	7.75799446570382e-07	0.121033333333333;-0.121033333333333
side-II	chr2L_-_14919270_14921936_14932512	chr2L	-	14919270	14921936;14932512	3.97345143445219e-12	2.56930104415127e-11	0.504633333333333;-0.504633333333333
CG18135	chr3L_-_18992725_18993724_18995429_18997999	chr3L	-	18992725	18993724;18995429;18997999	8.8189179920572e-17	8.32071281155228e-16	0.3174;-0.339533333333333;0.0221
fz2	chr3L_-_19185715_19185921_19199470	chr3L	-	19185715	19185921;19199470	1.39423736525176e-08	6.31059144591173e-08	0.327533333333333;-0.327533333333333
nes	chr3L_-_19260230_19260531_19260547_19260644_19261088_19261333	chr3L	-	19260230	19260531;19260547;19260644;19261088;19261333	0.000719698735060863	0.00176288360498489	-0.0324333333333332;-0.0141333333333333;-0.0121333333333333;0.0264666666666667;0.0322666666666667
Gbs-76A	chr3L_-_19285413_19288390_19291478	chr3L	-	19285413	19288390;19291478	3.95447249304168e-05	0.000116121234142963	-0.3267;0.3267
pip	chr3L_-_19299137_19299182_19299394	chr3L	-	19299137	19299182;19299394	1.12240789412125e-17	1.12314585552607e-16	0.758733333333333;-0.758733333333333
pip	chr3L_-_19313214_19313277_19318782	chr3L	-	19313214	19313277;19318782	5.24588327342513e-06	1.73846894748504e-05	0.4882;-0.4882
hpRNA:CR32205	chr3L_-_19423323_19423377_19477905	chr3L	-	19423323	19423377;19477905	1.20087922582063e-23	1.69731856908518e-22	0.247933333333333;-0.247933333333333
CG9451	chr3L_-_19499414_19499473_19501744	chr3L	-	19499414	19499473;19501744	1.0730624951077e-29	2.01016908210145e-28	0.369366666666667;-0.369366666666667
CG18131	chr2L_-_1499421_1499556_1499673	chr2L	-	1499421	1499556;1499673	2.713900261167e-19	3.00535201612815e-18	0.152966666666667;-0.152966666666667
Oat	chr3L_-_19648425_19648682_19649439	chr3L	-	19648425	19648682;19649439	0.00229388678525658	0.00518816060451169	0.0852;-0.0852000000000002
CG1927	chr3L_-_1967502_1967643_1969598	chr3L	-	1967502	1967643;1969598	8.64087884663535e-08	3.56890897660096e-07	0.0143666666666667;-0.0143666666666666
cyc	chr3L_-_19814250_19814301_19814305	chr3L	-	19814250	19814301;19814305	0.00813147765921668	0.0167146326791789	-0.0275333333333333;0.0275333333333333
rno	chr3L_-_199087_199574_199677_202196	chr3L	-	199087	199574;199677;202196	1.84263363671015e-10	1.01695293033833e-09	-0.0338666666666667;-0.228433333333333;0.2623
CG14183	chr3L_-_20026971_20027020_20027024	chr3L	-	20026971	20027020;20027024	2.42325832031689e-05	7.32832410294069e-05	-0.0054;0.00540000000000007
ck	chr2L_-_15053522_15057503_15057666_15058517	chr2L	-	15053522	15057503;15057666;15058517	0.0217102902950582	0.0411156836034552	-0.191233333333333;-0.00523333333333342;0.196433333333333
Ide	chr3L_-_20375554_20375616_20377846	chr3L	-	20375554	20375616;20377846	0.0150055868869296	0.0293561875395429	-0.0758;0.0758
CG5199	chr3L_-_20451257_20451702_20451873	chr3L	-	20451257	20451702;20451873	1.0134993253706e-07	4.15149938397812e-07	0.193766666666667;-0.193766666666667
sls	chr3L_-_2062271_2062452_2070070	chr3L	-	2062271	2062452;2070070	0.0115686517098297	0.0231221110690995	-0.1204;0.1204
CG12983	chr3L_-_20962988_20963046_20963088_20963264	chr3L	-	20962988	20963046;20963088;20963264	0.00244415647639722	0.00550021710352176	-0.0259;0.0126666666666667;0.0132333333333333
CG33286	chr3L_-_20971640_20971697_20971748	chr3L	-	20971640	20971697;20971748	0.0400888099085893	0.0715986355163031	0.0494;-0.0494
Ac78C	chr3L_-_21142500_21144182_21145718	chr3L	-	21142500	21144182;21145718	0.0205936460938243	0.0391705030215632	0.236533333333333;-0.236533333333333
CYLD	chr2L_-_10296859_10296936_10297703	chr2L	-	10296859	10296936;10297703	1.69358709883858e-192	3.71043406903893e-190	0.116133333333333;-0.116133333333333
CG12975	chr3L_-_21216728_21219291_21219663	chr3L	-	21216728	21219291;21219663	1.27257223758127e-18	1.35413946020922e-17	0.718;-0.718
AcCoAS	chr3L_-_21273689_21279473_21283144	chr3L	-	21273689	21279473;21283144	0.000894926756183396	0.00216021801725419	0.0785333333333333;-0.0785333333333333
CG12974	chr3L_-_21283477_21284180_21303908	chr3L	-	21283477	21284180;21303908	7.78759715448668e-11	4.46078154752355e-10	0.643266666666667;-0.643266666666667
CG11309	chr3L_-_21304091_21304288_21304386_21304680_21304913	chr3L	-	21304091	21304288;21304386;21304680;21304913	6.30310111029362e-05	0.000180072060475477	0.0400999999999999;0.119866666666667;-0.0545666666666667;-0.105366666666667
zormin	chr3L_-_2139942_2140056_2140223	chr3L	-	2139942	2140056;2140223	1.91046392737957e-21	2.39942596178238e-20	0.4511;-0.4511
CG15822	chr3L_-_2157738_2157829_2158245	chr3L	-	2157738	2157829;2158245	5.7175408909727e-07	2.13737724072673e-06	0.0971333333333333;-0.0971333333333334
pyx	chr3L_-_220582_220640_221254	chr3L	-	220582	220640;221254	8.09705335051586e-11	4.62951339036928e-10	0.3673;-0.3673
CG11241	chr3L_-_22736766_22737151_22738246	chr3L	-	22736766	22737151;22738246	5.86418608995874e-06	1.93053804628451e-05	0.5969;-0.5969
Chro	chr3L_-_22878018_22878632_22879228	chr3L	-	22878018	22878632;22879228	1.18955141680158e-15	1.03801149065752e-14	-0.495333333333333;0.495333333333333
CYLD	chr2L_-_10299220_10299510_10299689_10299745_10299760	chr2L	-	10299220	10299510;10299689;10299745;10299760	2.17971516781035e-05	6.63307186648456e-05	0.0599333333333333;-0.038;-0.0019;-0.0200000000000001
alpha-Cat	chr3L_-_23330089_23330399_23330696	chr3L	-	23330089	23330399;23330696	5.63564646583687e-54	2.25842612321705e-52	0.1307;-0.1307
alpha-Cat	chr3L_-_23334740_23334901_23337873	chr3L	-	23334740	23334901;23337873	2.02988270009354e-24	2.98615052551343e-23	0.075;-0.075
CG40470	chr3L_-_23840180_23840233_23873608	chr3L	-	23840180	23840233;23873608	0.0268537352127297	0.0498967825764524	-0.164766666666667;0.164766666666667
E(bx)	chr3L_-_245475_245538_245547_245926	chr3L	-	245475	245538;245547;245926	3.4907978855194e-42	1.01795252485517e-40	0.0316666666666667;0.3155;-0.347166666666667
E(bx)	chr3L_-_246323_246381_246793_246884	chr3L	-	246323	246381;246793;246884	0.0101619830102078	0.0205190246905149	0.131733333333333;-0.0648333333333334;-0.0669333333333333
Spn	chr3L_-_2536218_2536284_2540975	chr3L	-	2536218	2536284;2540975	3.26810263212435e-15	2.75449413787108e-14	-0.313066666666667;0.313066666666667
CG5390	chr2L_-_10305509_10306510_10307236	chr2L	-	10305509	10306510;10307236	3.44196764722925e-05	0.000101931660660168	-0.260733333333333;0.260733333333333
ProRS-m	chr3L_-_2651280_2651332_2651340	chr3L	-	2651280	2651332;2651340	0.000362645038813104	0.000929042508286619	0.207166666666667;-0.207166666666666
CG40228	chr3L_-_27083593_27083644_27083722_27083735_27083737	chr3L	-	27083593	27083644;27083722;27083735;27083737	0.00882856500010568	0.0180302039793338	0.118;-0.116933333333333;0.0421;-0.0430666666666667
Mrtf	chr3L_-_2729469_2734420_2766256	chr3L	-	2729469	2734420;2766256	1.50120056194156e-14	1.20008804869025e-13	0.248033333333333;-0.248033333333333
Gli	chr2L_-_15760574_15762567_15762687	chr2L	-	15760574	15762567;15762687	0.0167426143817047	0.0324493345047672	0.1357;-0.1357
Tet	chr3L_-_2795034_2795213_2796290_2851557	chr3L	-	2795034	2795213;2796290;2851557	5.90921827004898e-11	3.42335048627774e-10	0.724966666666667;-0.3597;-0.365266666666667
Tet	chr3L_-_2851696_2864041_2869447	chr3L	-	2851696	2864041;2869447	0.015509072996496	0.0302617296668126	0.705133333333333;-0.705133333333333
Tet	chr3L_-_2872750_2878531_2885894	chr3L	-	2872750	2878531;2885894	1.51489458034082e-08	6.83013073152056e-08	0.517733333333333;-0.517733333333333
CG31826	chr2L_-_15771751_15772026_15776527_15776535_15776552	chr2L	-	15771751	15772026;15776527;15776535;15776552	9.50549138630348e-121	1.05746004641534e-118	0.3638;-0.2231;-0.0945333333333333;-0.0461333333333333
CG32488	chr3L_-_3015241_3015304_3016444	chr3L	-	3015241	3015304;3016444	2.2860813246168e-12	1.51253729188816e-11	0.0196666666666665;-0.0196666666666667
Cdk5alpha	chr2L_-_10308950_10309130_10309370	chr2L	-	10308950	10309130;10309370	4.78989309898017e-06	1.59537463346565e-05	0.312333333333333;-0.312333333333333
Atac3	chr3L_-_327677_327746_327797	chr3L	-	327677	327746;327797	0.0380706347803663	0.0683774486431105	0.190533333333333;-0.190533333333333
CG14968	chr3L_-_3300883_3300961_3302330_3303046	chr3L	-	3300883	3300961;3302330;3303046	1.94364576793898e-21	2.43981519824886e-20	-0.0818333333333333;0.350033333333333;-0.268133333333333
CG32264	chr3L_-_3718472_3718540_3718636	chr3L	-	3718472	3718540;3718636	0.00122868635516033	0.00290014658584511	0.0213333333333333;-0.0213333333333333
Ubi-p63E	chr3L_-_3899481_3899708_3900392_3901304_3901532	chr3L	-	3899481	3899708;3900392;3901304;3901532	1.23203556679946e-108	1.16960807119176e-106	-0.690533333333333;0.505166666666667;0.1437;0.0415666666666667
ago	chr3L_-_4251840_4251897_4253987_4254126	chr3L	-	4251840	4251897;4253987;4254126	0.00563733719809625	0.0119260629783134	0.170133333333333;-0.0178333333333333;-0.152333333333333
CG32240	chr3L_-_4381126_4381188_4381283	chr3L	-	4381126	4381188;4381283	4.77998020365702e-21	5.86989774983681e-20	0.0057666666666667;-0.00576666666666667
CG32240	chr3L_-_4381327_4381384_4381389_4381515	chr3L	-	4381327	4381384;4381389;4381515	3.1389437064801e-07	1.21307934418506e-06	-0.00156666666666661;0.0029;-0.00133333333333333
klar	chr3L_-_462558_489951_505885	chr3L	-	462558	489951;505885	0.00550607443072648	0.0116671621990145	0.139466666666667;-0.139466666666667
Tektin-C	chr3L_-_5795143_5795547_5805826	chr3L	-	5795143	5795547;5805826	1.72758690999839e-09	8.62100155889669e-09	0.00666666666666671;-0.00666666666666667
CG5381	chr2L_-_10320053_10321774_10322890	chr2L	-	10320053	10321774;10322890	3.74362845473803e-14	2.9009774739933e-13	-0.5282;0.5282
dikar	chr3L_-_6742049_6742552_6742640_6743024	chr3L	-	6742049	6742552;6742640;6743024	2.90895433371742e-20	3.40701303969667e-19	0.154466666666667;0.131166666666667;-0.285633333333333
Ank2	chr3L_-_7709350_7709517_7733880	chr3L	-	7709350	7709517;7733880	0.0210814532651205	0.0400259721824687	Inf;Inf
bip1	chr3L_-_8056173_8056307_8057878	chr3L	-	8056173	8056307;8057878	6.49375581870246e-06	2.12406301716322e-05	0.425833333333333;-0.425833333333333
CG33057	chr3L_-_8404510_8404565_8405212	chr3L	-	8404510	8404565;8405212	2.51513650969172e-07	9.82378206897829e-07	0.195133333333333;-0.195133333333333
ZC3H3	chr3L_-_8508878_8508975_8509202	chr3L	-	8508878	8508975;8509202	7.2967628224677e-08	3.04229905992924e-07	-0.116333333333334;0.116333333333333
Nelf-E	chr3L_-_8600604_8600661_8739168	chr3L	-	8600604	8600661;8739168	1.90196110691553e-05	5.83634687057105e-05	0.00930000000000009;-0.0093
Prm	chr3L_-_8742423_8744273_8888205	chr3L	-	8742423	8744273;8888205	0.0127676136760709	0.0253196640322897	0.0310333333333334;-0.0310333333333333
crp	chr2L_-_16279169_16287096_16314449	chr2L	-	16279169	16287096;16314449	6.52042179807777e-09	3.06099302418441e-08	0.0749666666666667;-0.0749666666666667
Rdl	chr3L_-_9161346_9162383_9203596	chr3L	-	9161346	9162383;9203596	5.53476633107379e-07	2.07197459281123e-06	0.8586;-0.8586
Slc45-1	chr3L_-_9205519_9207971_9248772	chr3L	-	9205519	9207971;9248772	0.0175546067784795	0.0338760152173895	0.0589999999999999;-0.059
heix	chr2L_-_16298193_16298400_16298870	chr2L	-	16298193	16298400;16298870	3.98895480160453e-18	4.10824152139335e-17	0.3327;-0.3327
Tat	chr3L_-_9418999_9419078_9419093	chr3L	-	9418999	9419078;9419093	1.1546574750467e-13	8.58530830050832e-13	0.0132333333333333;-0.0132333333333333
path	chr3L_-_9497211_9497292_9499020	chr3L	-	9497211	9497292;9499020	1.75865064739211e-77	1.11475230934207e-75	0.395033333333333;-0.395033333333333
Prps	chr3L_-_9694458_9695194_9696537	chr3L	-	9694458	9695194;9696537	0.00181939381553727	0.00418331040687266	0.172933333333333;-0.172933333333333
cact	chr2L_-_16314858_16315088_16322958	chr2L	-	16314858	16315088;16322958	0.00590835252060259	0.0124553893818149	0.0239;-0.0239
CG42268	chr3L_-_9739313_9739407_9747133	chr3L	-	9739313	9739407;9747133	3.8298307521503e-07	1.4635154301128e-06	-0.414766666666667;0.414766666666667
CG42268	chr3L_-_9753433_9760107_9791988	chr3L	-	9753433	9760107;9791988	6.34333817257694e-06	2.07861685407716e-05	0.400933333333333;-0.400933333333333
cact	chr2L_-_16325054_16325161_16325492	chr2L	-	16325054	16325161;16325492	0.00523198370744922	0.0111307347111769	-0.0854666666666667;0.0854666666666667
RasGAP1	chr3L_-_9845439_9854663_9858336	chr3L	-	9845439	9854663;9858336	3.97904503381197e-18	4.09892064168546e-17	0.279633333333333;-0.279633333333333
CG42266	chr2L_-_16339081_16339145_16339546	chr2L	-	16339081	16339145;16339546	4.08184233715267e-20	4.74189762178165e-19	0.0461333333333332;-0.0461333333333333
Taf2	chr3L_-_9885773_9885832_9886572	chr3L	-	9885773	9885832;9886572	4.47385726081299e-05	0.000130441003334342	0.0381;-0.0381
Mical	chr3R_-_10015105_10015173_10015182	chr3R	-	10015105	10015173;10015182	0.00168067597841323	0.00388471165967704	-0.0607333333333335;0.0607333333333333
tws	chr3R_-_10133587_10133956_10134066_10134303_10134318_10134326_10134378_10134435_10134440	chr3R	-	10133587	10133956;10134066;10134303;10134318;10134326;10134378;10134435;10134440	0.0341019218008509	0.0619115928595331	0.0638666666666666;-0.0206;0.00403333333333333;-0.000833333333333328;-0.00949999999999999;0.000433333333333313;-0.0075;-0.0299
Rfx	chr3R_-_10366127_10366681_10372147	chr3R	-	10366127	10366681;10372147	6.26080908577957e-06	2.05350174480253e-05	0.115266666666667;-0.115266666666667
CG6325	chr3R_-_10406111_10406169_10406848	chr3R	-	10406111	10406169;10406848	7.78427689457038e-08	3.23368793996579e-07	0.0506;-0.0506
CG14691	chr3R_-_10754147_10754204_10754208	chr3R	-	10754147	10754204;10754208	0.000199337217802912	0.000530340128461418	-0.0834;0.0834
CG14693	chr3R_-_10814356_10814413_10814448	chr3R	-	10814356	10814413;10814448	2.72100800567776e-23	3.78086916593126e-22	0.404533333333333;-0.404533333333333
Tpc1	chr3R_-_10881106_10881181_10881256_10881267_10881561	chr3R	-	10881106	10881181;10881256;10881267;10881561	0.000286639977182358	0.000745543264046557	-0.0404666666666667;-0.0318666666666667;-0.00723333333333333;0.0795666666666666
PGRP-LB	chr3R_-_11453820_11454223_11457584_11460445	chr3R	-	11453820	11454223;11457584;11460445	0.0120262374260781	0.0239650332361711	-0.1752;0.160666666666667;0.0145333333333334
Csk	chr3R_-_11637614_11637789_11637833_11637839_11642274_11650083	chr3R	-	11637614	11637789;11637833;11637839;11642274;11650083	0.000136495470713393	0.000371954057564589	0.0395;0.0346;0.0577333333333333;-0.0204666666666667;-0.111333333333333
Kyat	chr3R_-_11821819_11821905_11822190_11822421	chr3R	-	11821819	11821905;11822190;11822421	1.66823789421194e-24	2.46529063214066e-23	-0.0752333333333334;0.593366666666667;-0.5182
ATP8B	chr3R_-_12076742_12076904_12082573	chr3R	-	12076742	12076904;12082573	3.23721640703516e-11	1.91970623028426e-10	-0.255733333333333;0.255733333333333
Octbeta2R	chr3R_-_12554774_12554850_12555155_12556975	chr3R	-	12554774	12554850;12555155;12556975	0.0379924006100218	0.0682497871755315	0.1157;-0.0679666666666666;-0.0477333333333334
snk	chr3R_-_13040784_13040838_13040842	chr3R	-	13040784	13040838;13040842	0.021730764200281	0.041150407455907	0.236;-0.236
IA-2	chr2L_-_1034190_1042962_1046808	chr2L	-	1034190	1042962;1046808	3.12573618844995e-08	1.35714817014993e-07	-0.4284;0.4284
Nsf2	chr3R_-_13836742_13836814_13836987_13837376	chr3R	-	13836742	13836814;13836987;13837376	4.60154796057716e-07	1.74088551482748e-06	0.0534333333333333;0.0488666666666667;-0.102333333333333
CG9922	chr3R_-_14035682_14035744_14035822	chr3R	-	14035682	14035744;14035822	3.76533814190178e-77	2.37829728888757e-75	0.115766666666667;-0.115766666666666
CG9920	chr3R_-_14097910_14097983_14099252	chr3R	-	14097910	14097983;14099252	0.000584725276076256	0.00145238704961323	0.0002000000000002;-0.0002
Abi	chr3R_-_14122112_14122276_14124507	chr3R	-	14122112	14122276;14124507	0.000194481894323613	0.00051820304197112	0.0239;-0.0239
su(Hw)	chr3R_-_14307970_14308033_14308522	chr3R	-	14307970	14308033;14308522	0.0391392780423318	0.0701005505195258	0.1318;-0.1318
Pde6	chr3R_-_14554410_14555917_14557510	chr3R	-	14554410	14555917;14557510	6.81692730321489e-06	2.22306106156174e-05	-0.712133333333333;0.712133333333333
