Gene	AS_event_ID	AS_structure_ID	sub_junction_ID	sub-junction_dispersion_estimate	LRT_statistic-full_vs_reduced	LRT_p_value-full_vs_reduced	BH_adjusted_p-values	control	KD	fitting_parameter_log2fold_change_KD_control	sub_junction_chr	sub_junction_start_coor	sub_junction_end_coor	sub_junction_size	sub_junction_strand	raw_count.Control1	raw_count.Control2	raw_count.Control3	raw_count.U2af381	raw_count.U2af382	raw_count.U2af383	percentage_usage.Control1	percentage_usage.Control2	percentage_usage.Control3	percentage_usage.U2af381	percentage_usage.U2af382	percentage_usage.U2af383	deltaPSI
CG18135	chr3L_-_18992725_18993724_18995429_18997999	5_Junction_130505_Junction_130506_Junction_130508	J002	0.011626967232794	38.9382194755577	4.37432062028456e-10	2.3271151465878e-09	1.51594556611142	1.76603331684736	0.850495476335793	chr3L	18992725	18995429	2705	-	56	28	49	57	35	38	55.45%	45.16%	42.61%	86.36%	79.55%	79.17%	-0.339533333333333
CG18135	chr3L_-_18992725_18993724_18995429_18997999	5_Junction_130505_Junction_130506_Junction_130508	J003	0.0250771234207318	0.254727453220838	0.613765828667273	0.729409666831044	1.10186765453765	1.06247828471196	-0.142660165514934	chr3L	18992725	18997999	5275	-	11	13	25	8	8	8	10.89%	20.97%	21.74%	12.12%	18.18%	16.67%	0.0221
fz2	chr3L_-_19185715_19185921_19199470	5_Junction_130703_Junction_130706	J001	0.0879799336725363	31.2900551784496	2.22215021064895e-08	9.8278007214134e-08	1.12564412122709	0.000443431783146903	-13.5620330676679	chr3L	19185715	19185921	207	-	13	13	14	0	0	0	41.94%	37.14%	19.18%	0.00%	0.00%	0.00%	0.327533333333333
fz2	chr3L_-_19185715_19185921_19199470	5_Junction_130703_Junction_130706	J002	0.0799778631158509	32.1953542246262	1.39423736525176e-08	6.31059144591173e-08	1.48060708406585	1.52998360876799	0.169317705351977	chr3L	19185715	19199470	13756	-	18	22	59	29	38	29	58.06%	62.86%	80.82%	100.00%	100.00%	100.00%	-0.327533333333333
nes	chr3L_-_19260230_19260531_19260547_19260644_19261088_19261333	5_Junction_130786_Junction_130787_Junction_130788_Junction_130790_Junction_130791	J001	0.00192197906060338	1.36617037176177	0.242470958128358	0.350075896995044	2.2930488362284	2.31109604801487	0.0602520999541989	chr3L	19260230	19260531	302	-	180	185	262	189	222	193	65.45%	65.14%	69.68%	72.69%	67.89%	69.42%	-0.0324333333333332
nes	chr3L_-_19260230_19260531_19260547_19260644_19261088_19261333	5_Junction_130786_Junction_130787_Junction_130788_Junction_130790_Junction_130791	J002	0.0346709066180999	0.814497239661307	0.366793971999595	0.492588992763942	1.22363338236499	1.31332659621443	0.314961789725497	chr3L	19260230	19260547	318	-	7	23	20	17	20	21	2.55%	8.10%	5.32%	6.54%	6.12%	7.55%	-0.0141333333333333
nes	chr3L_-_19260230_19260531_19260547_19260644_19261088_19261333	5_Junction_130786_Junction_130787_Junction_130788_Junction_130790_Junction_130791	J003	0.0105721254741051	0.322061432018344	0.57037142555607	0.69173908450746	1.77941297683781	1.81239054150986	0.111330743182418	chr3L	19260230	19260644	415	-	66	62	60	52	78	60	24.00%	21.83%	15.96%	20.00%	23.85%	21.58%	-0.0121333333333333
nes	chr3L_-_19260230_19260531_19260547_19260644_19261088_19261333	5_Junction_130786_Junction_130787_Junction_130788_Junction_130790_Junction_130791	J004	0.0622540624609013	11.4376728051722	0.000719698735060863	0.00176288360498489	1.00409583877855	0.427151622385919	-2.44178735109001	chr3L	19260230	19261088	859	-	10	9	10	0	5	0	3.64%	3.17%	2.66%	0.00%	1.53%	0.00%	0.0264666666666667
nes	chr3L_-_19260230_19260531_19260547_19260644_19261088_19261333	5_Junction_130786_Junction_130787_Junction_130788_Junction_130790_Junction_130791	J005	0.0818801308684549	9.28360147812786	0.00231214380971775	0.00522607697280133	1.12606190917532	0.568658397196387	-2.19348615950066	chr3L	19260230	19261333	1104	-	12	5	24	2	2	4	4.36%	1.76%	6.38%	0.77%	0.61%	1.44%	0.0322666666666667
Gbs-76A	chr3L_-_19285413_19288390_19291478	5_Junction_130879_Junction_130880	J001	0.0123831946977188	16.3592496593121	5.23998000496733e-05	0.000151231087236362	0.639892632952173	1.08744083283011	1.73912631908139	chr3L	19285413	19288390	2978	-	3	6	9	4	9	7	7.50%	15.38%	18.00%	40.00%	60.00%	38.89%	-0.3267
Gbs-76A	chr3L_-_19285413_19288390_19291478	5_Junction_130879_Junction_130880	J002	0.00809806129307257	16.8931166865313	3.95447249304168e-05	0.000116121234142963	1.33863803097537	1.14411462377336	-0.685908135098582	chr3L	19285413	19291478	6066	-	37	33	41	6	6	11	92.50%	84.62%	82.00%	60.00%	40.00%	61.11%	0.3267
pip	chr3L_-_19299137_19299182_19299394	5_Junction_130947_Junction_130949	J001	0.151740628688945	68.7954112489215	1.0922654852828e-16	1.02454674394504e-15	1.41743897968309	0.0607025482655448	-7.38921919868855	chr3L	19299137	19299182	46	-	15	11	9	1	0	0	88.24%	84.62%	56.25%	1.49%	0.00%	0.00%	0.758733333333333
pip	chr3L_-_19299137_19299182_19299394	5_Junction_130947_Junction_130949	J002	0.134094959512446	73.2845904281593	1.12240789412125e-17	1.12314585552607e-16	0.933020568162244	1.54650935935791	2.17536777585016	chr3L	19299137	19299394	258	-	2	2	7	66	85	78	11.76%	15.38%	43.75%	98.51%	100.00%	100.00%	-0.758733333333333
pip	chr3L_-_19313214_19313277_19318782	5_Junction_130992_Junction_130994	J001	0.00885440349392608	20.7453490138736	5.24588327342513e-06	1.73846894748504e-05	1.01756682103353	0.567153857299317	-1.80643424880891	chr3L	19313214	19313277	64	-	9	13	8	2	4	2	75.00%	68.42%	72.73%	33.33%	18.18%	18.18%	0.4882
pip	chr3L_-_19313214_19313277_19318782	5_Junction_130992_Junction_130994	J002	0.00892160866110985	20.7354765101243	5.27299803279407e-06	1.74688817748159e-05	0.677416439685372	1.05715126786174	1.46947745827967	chr3L	19313214	19318782	5569	-	3	6	3	4	18	9	25.00%	31.58%	27.27%	66.67%	81.82%	81.82%	-0.4882
hpRNA:CR32205	chr3L_-_19423323_19423377_19477905	5_Junction_131113_Junction_131114	J001	0.00375436610652009	100.471911934747	1.20087922582063e-23	1.69731856908518e-22	2.15271863601744	2.14095302897359	-0.0393652316427575	chr3L	19423323	19423377	55	-	59	66	88	290	329	247	100.00%	100.00%	100.00%	77.75%	72.79%	75.08%	0.247933333333333
hpRNA:CR32205	chr3L_-_19423323_19423377_19477905	5_Junction_131113_Junction_131114	J002	0.00426322235609197	99.4081180286449	2.05478578157543e-23	2.87497186362159e-22	0.000536800902655981	1.668452839627	15.1703682178796	chr3L	19423323	19477905	54583	-	0	0	0	83	123	82	0.00%	0.00%	0.00%	22.25%	27.21%	24.92%	-0.247933333333333
CG9451	chr3L_-_19499414_19499473_19501744	5_Junction_131298_Junction_131300	J001	0.00967655122268347	128.089271339649	1.0730624951077e-29	2.01016908210145e-28	1.7937807419183	1.78157067549464	-0.0412332999252474	chr3L	19499414	19499473	60	-	246	203	344	10	16	18	100.00%	100.00%	100.00%	47.62%	69.57%	72.00%	0.369366666666667
CG9451	chr3L_-_19499414_19499473_19501744	5_Junction_131298_Junction_131300	J002	0.038293940647696	110.183642834247	8.93205882925199e-26	1.40054369174497e-24	0.000109682643425472	1.54282160352937	17.0341407699421	chr3L	19499414	19501744	2331	-	0	0	0	11	7	7	0.00%	0.00%	0.00%	52.38%	30.43%	28.00%	-0.369366666666667
CG18131	chr2L_-_1499421_1499556_1499673	5_Junction_13180_Junction_13181	J001	0.00270519974147838	80.6358566078348	2.713900261167e-19	3.00535201612815e-18	3.04096173334216	2.9094310775422	-0.43740026495532	chr2L	1499421	1499556	136	-	1083	873	1447	752	1011	750	68.37%	69.56%	73.04%	56.16%	54.53%	54.39%	0.152966666666667
CG18131	chr2L_-_1499421_1499556_1499673	5_Junction_13180_Junction_13181	J002	0.0027218471026369	80.305576641732	3.20762528037038e-19	3.53895043657676e-18	2.66467838751164	2.8227860510789	0.526176851113863	chr2L	1499421	1499673	253	-	501	382	534	587	843	629	31.63%	30.44%	26.96%	43.84%	45.47%	45.61%	-0.152966666666667
Oat	chr3L_-_19648425_19648682_19649439	5_Junction_131861_Junction_131863	J001	0.0521141356999345	8.86373658416262	0.00290891510863656	0.00645982073330924	1.01584252140175	0.597092304240725	-1.66536625568047	chr3L	19648425	19648682	258	-	15	10	19	1	0	5	12.50%	10.31%	13.87%	1.69%	0.00%	9.43%	0.0852
Oat	chr3L_-_19648425_19648682_19649439	5_Junction_131861_Junction_131863	J002	0.0451354688631732	9.29812366196444	0.00229388678525658	0.00518816060451169	1.83027463675974	1.9491961507844	0.400224304826807	chr3L	19648425	19649439	1015	-	105	87	118	58	74	48	87.50%	89.69%	86.13%	98.31%	100.00%	90.57%	-0.0852000000000002
CG1927	chr3L_-_1967502_1967643_1969598	5_Junction_131917_Junction_131924	J001	0.0146923037288451	27.4436900843634	1.61735714546803e-07	6.47104795464099e-07	0.864665017708292	0.000174323815207934	-13.942915495892	chr3L	1967502	1967643	142	-	5	2	7	0	0	0	1.63%	0.76%	1.92%	0.00%	0.00%	0.00%	0.0143666666666667
CG1927	chr3L_-_1967502_1967643_1969598	5_Junction_131917_Junction_131924	J002	0.00394129814408142	28.6568277445292	8.64087884663535e-08	3.56890897660096e-07	2.62186209256656	2.62319689389846	0.00444471425688242	chr3L	1967502	1969598	2097	-	301	262	358	580	654	570	98.37%	99.24%	98.08%	100.00%	100.00%	100.00%	-0.0143666666666666
cyc	chr3L_-_19814250_19814301_19814305	5_Junction_132237_Junction_132238	J001	0.136653225723289	6.61884523332976	0.0100905237871307	0.0203830774618707	0.000723216114221328	0.619335937139724	10.8898151053626	chr3L	19814250	19814301	52	-	0	0	0	5	2	9	0.00%	0.00%	0.00%	2.42%	0.95%	4.89%	-0.0275333333333333
cyc	chr3L_-_19814250_19814301_19814305	5_Junction_132237_Junction_132238	J002	0.109258402947381	7.00428648097734	0.00813147765921668	0.0167146326791789	2.09002000366924	2.0625122248955	-0.09215210070791	chr3L	19814250	19814305	56	-	85	59	82	202	208	175	100.00%	100.00%	100.00%	97.58%	99.05%	95.11%	0.0275333333333333
rno	chr3L_-_199087_199574_199677_202196	5_Junction_132616_Junction_132618_Junction_132620	J001	0.0101950738060262	0.734758407338624	0.391345138285254	0.518863071467615	0.653894977006862	0.679011508236808	0.106367767994515	chr3L	199087	199574	488	-	3	2	4	2	5	7	8.82%	7.41%	10.00%	7.69%	11.63%	17.07%	-0.0338666666666667
rno	chr3L_-_199087_199574_199677_202196	5_Junction_132616_Junction_132618_Junction_132620	J002	0.00513344833826362	14.668699145806	0.000128156914374662	0.00035057344878672	1.42099704970935	1.42931286047279	0.0287029214868078	chr3L	199087	199677	591	-	22	19	24	24	38	34	64.71%	70.37%	60.00%	92.31%	88.37%	82.93%	-0.228433333333333
rno	chr3L_-_199087_199574_199677_202196	5_Junction_132616_Junction_132618_Junction_132620	J003	0.00906849167460954	40.6267858242291	1.84263363671015e-10	1.01695293033833e-09	1.06117257933221	0.000208127959335849	-14.420685991001	chr3L	199087	202196	3110	-	9	6	12	0	0	0	26.47%	22.22%	30.00%	0.00%	0.00%	0.00%	0.2623
CG14183	chr3L_-_20026971_20027020_20027024	5_Junction_133353_Junction_133354	J001	0.0455406927340386	16.7082258329056	4.3591578162421e-05	0.000127291358729382	0.398987063352644	1.00283667527994	2.58963655125329	chr3L	20026971	20027020	50	-	3	0	2	12	9	5	0.16%	0.00%	0.07%	0.93%	0.57%	0.35%	-0.0054
CG14183	chr3L_-_20026971_20027020_20027024	5_Junction_133353_Junction_133354	J002	0.0362817526837485	17.8238565417821	2.42325832031689e-05	7.32832410294069e-05	3.26552910501493	3.17464229982375	-0.302101762712777	chr3L	20026971	20027024	54	-	1872	1593	2702	1280	1574	1441	99.84%	100.00%	99.93%	99.07%	99.43%	99.65%	0.00540000000000007
ck	chr2L_-_15053522_15057503_15057666_15058517	5_Junction_13370_Junction_13371_Junction_13372	J001	0.0084111625541835	1.13146304422516	0.287463483973323	0.403734301217423	0.72596428045827	0.851288359045743	0.497678589774811	chr2L	15053522	15057503	3982	-	9	9	7	3	3	4	21.95%	28.12%	23.33%	75.00%	25.00%	30.77%	-0.191233333333333
ck	chr2L_-_15053522_15057503_15057666_15058517	5_Junction_13370_Junction_13371_Junction_13372	J002	0.00679809191853184	0.553241060137204	0.456996414450918	0.585456959488919	0.999072210293266	1.05545375713156	0.206726745890354	chr2L	15053522	15057666	4145	-	21	14	17	1	8	8	51.22%	43.75%	56.67%	25.00%	66.67%	61.54%	-0.00523333333333342
ck	chr2L_-_15053522_15057503_15057666_15058517	5_Junction_13370_Junction_13371_Junction_13372	J003	0.00866146996650607	5.26885483092674	0.0217102902950582	0.0411156836034552	0.740128466922222	0.346385813937154	-1.88189431891282	chr2L	15053522	15058517	4996	-	11	9	6	0	1	1	26.83%	28.12%	20.00%	0.00%	8.33%	7.69%	0.196433333333333
Ide	chr3L_-_20375554_20375616_20377846	5_Junction_134272_Junction_134275	J001	0.0366109555621641	5.91581181117341	0.0150055868869296	0.0293561875395429	2.006466576762	2.10852358644734	0.34202925070597	chr3L	20375554	20375616	63	-	269	204	338	46	51	54	89.67%	83.95%	91.11%	100.00%	92.73%	94.74%	-0.0758
Ide	chr3L_-_20375554_20375616_20377846	5_Junction_134272_Junction_134275	J002	0.0394042603730977	5.79012500020761	0.0161164431878362	0.0313408387916566	1.14889556157584	0.837652741223752	-1.15427192346465	chr3L	20375554	20377846	2293	-	31	39	33	0	4	3	10.33%	16.05%	8.89%	0.00%	7.27%	5.26%	0.0758
CG5199	chr3L_-_20451257_20451702_20451873	5_Junction_134633_Junction_134634	J001	0.00871341178460874	27.8584848124121	1.30520434860227e-07	5.27807549687478e-07	0.959958094703367	0.000507570341806859	-12.7613496311559	chr3L	20451257	20451702	446	-	10	10	9	0	0	0	19.61%	22.73%	15.79%	0.00%	0.00%	0.00%	0.193766666666667
CG5199	chr3L_-_20451257_20451702_20451873	5_Junction_134633_Junction_134634	J002	0.00532471345657291	28.3480291808792	1.0134993253706e-07	4.15149938397812e-07	1.54862490363434	1.56098580400431	0.0422394336044754	chr3L	20451257	20451873	617	-	41	34	48	25	32	37	80.39%	77.27%	84.21%	100.00%	100.00%	100.00%	-0.193766666666667
sls	chr3L_-_2062271_2062452_2070070	5_Junction_135171_Junction_135172	J001	0.00523498469944437	6.23601900623907	0.0125177544352374	0.0248637994685642	1.05369413656684	1.25575600682729	0.722347285650191	chr3L	2062271	2062452	182	-	8	19	18	13	6	18	20.51%	23.46%	18.18%	35.14%	24.00%	39.13%	-0.1204
sls	chr3L_-_2062271_2062452_2070070	5_Junction_135171_Junction_135172	J002	0.00420855126029099	6.37580558469566	0.0115686517098297	0.0231221110690995	1.61069763667784	1.52693930343249	-0.285969736200304	chr3L	2062271	2070070	7800	-	31	62	81	24	19	28	79.49%	76.54%	81.82%	64.86%	76.00%	60.87%	0.1204
CG12983	chr3L_-_20962988_20963046_20963088_20963264	5_Junction_135988_Junction_135990_Junction_135991	J001	0.0115566769617846	9.18193378386648	0.00244415647639722	0.00550021710352176	2.61309012041781	2.64869510850388	0.118554636854206	chr3L	20962988	20963046	59	-	1277	1148	1900	122	118	162	96.23%	95.67%	97.09%	97.60%	99.16%	100.00%	-0.0259
CG12983	chr3L_-_20962988_20963046_20963088_20963264	5_Junction_135988_Junction_135990_Junction_135991	J002	0.00547661998767154	8.37507791575038	0.00380401249204956	0.00829106542090189	0.796742252025239	0.000975596137312135	-11.1922797650128	chr3L	20962988	20963088	101	-	17	18	20	0	0	0	1.28%	1.50%	1.02%	0.00%	0.00%	0.00%	0.0126666666666667
CG12983	chr3L_-_20962988_20963046_20963088_20963264	5_Junction_135988_Junction_135990_Junction_135991	J003	0.0106222549539753	3.56860608475201	0.0588817184670558	0.101292075546761	1.0406219143942	0.732652561553113	-1.1805527910817	chr3L	20962988	20963264	277	-	33	34	37	3	1	0	2.49%	2.83%	1.89%	2.40%	0.84%	0.00%	0.0132333333333333
CG33286	chr3L_-_20971640_20971697_20971748	5_Junction_136086_Junction_136087	J001	0.00361550634862229	4.2096912775453	0.0401936516540618	0.0717697554977684	1.76996725996429	1.74092396172193	-0.0982046739905966	chr3L	20971640	20971697	58	-	806	681	996	2	5	5	99.38%	99.27%	99.50%	100.00%	100.00%	83.33%	0.0494
CG33286	chr3L_-_20971640_20971697_20971748	5_Junction_136086_Junction_136087	J002	0.0111829925757219	4.21412192602064	0.0400888099085893	0.0715986355163031	0.130467520148555	0.741159444561261	3.68601942135749	chr3L	20971640	20971748	109	-	5	5	5	0	0	1	0.62%	0.73%	0.50%	0.00%	0.00%	16.67%	-0.0494
Ac78C	chr3L_-_21142500_21144182_21145718	5_Junction_136491_Junction_136493	J001	0.00919212629578729	5.36085742694748	0.0205936460938243	0.0391705030215632	1.00095127966807	0.97963248907445	-0.0788875701115495	chr3L	21142500	21144182	1683	-	1	4	10	13	18	18	100.00%	100.00%	100.00%	72.22%	75.00%	81.82%	0.236533333333333
Ac78C	chr3L_-_21142500_21144182_21145718	5_Junction_136491_Junction_136493	J002	0.015954303432693	5.27889936511419	0.0215853887868838	0.0408997147357325	0.000568083379282774	0.558070460184597	10.9640487096968	chr3L	21142500	21145718	3219	-	0	0	0	5	6	4	0.00%	0.00%	0.00%	27.78%	25.00%	18.18%	-0.236533333333333
CYLD	chr2L_-_10296859_10296936_10297703	5_Junction_1366_Junction_1368	J001	0.000965513931435128	875.909855317898	1.69358709883858e-192	3.71043406903893e-190	3.21306446131945	3.21020051299544	-0.00951967817366572	chr2L	10296859	10296936	78	-	2165	1799	2949	1132	1336	1196	100.00%	100.00%	100.00%	87.82%	88.42%	88.92%	0.116133333333333
CYLD	chr2L_-_10296859_10296936_10297703	5_Junction_1366_Junction_1368	J002	0.00118391556108501	856.030760654383	3.55198945874727e-188	7.53949287724361e-186	0.000210843834436639	2.3302779574657	18.7421891852943	chr2L	10296859	10297703	845	-	0	0	0	157	175	149	0.00%	0.00%	0.00%	12.18%	11.58%	11.08%	-0.116133333333333
CG12975	chr3L_-_21216728_21219291_21219663	5_Junction_136720_Junction_136721	J001	0.0411597533646364	77.5830545377805	1.27257223758127e-18	1.35413946020922e-17	1.50191369147622	0.947489366346799	-1.96835978858177	chr3L	21216728	21219291	2564	-	30	27	31	11	12	3	93.75%	100.00%	93.94%	34.38%	27.91%	10.00%	0.718
CG12975	chr3L_-_21216728_21219291_21219663	5_Junction_136720_Junction_136721	J002	0.0462139336886395	74.6352936448019	5.66218540766425e-18	5.77991361514148e-17	0.377161375996964	1.39587747909219	4.10980989216051	chr3L	21216728	21219663	2936	-	2	0	2	21	31	27	6.25%	0.00%	6.06%	65.62%	72.09%	90.00%	-0.718
AcCoAS	chr3L_-_21273689_21279473_21283144	5_Junction_136850_Junction_136855	J001	0.00574605555901396	11.0332384129743	0.000894926756183396	0.00216021801725419	1.63983768877636	1.63314683817444	-0.0227519745094078	chr3L	21273689	21279473	5785	-	30	16	50	52	84	43	100.00%	100.00%	100.00%	94.55%	92.31%	89.58%	0.0785333333333333
AcCoAS	chr3L_-_21273689_21279473_21283144	5_Junction_136850_Junction_136855	J002	0.0148285328175413	10.7338229091524	0.00105194895735955	0.00251111302201974	0.000570082800893015	0.655603823195702	11.3898997538652	chr3L	21273689	21283144	9456	-	0	0	0	3	7	5	0.00%	0.00%	0.00%	5.45%	7.69%	10.42%	-0.0785333333333333
CG12974	chr3L_-_21283477_21284180_21303908	5_Junction_136877_Junction_136879	J001	0.026323573520248	42.3104340943267	7.78759715448668e-11	4.46078154752355e-10	1.03730482108452	0.975816205702832	-0.226604165058719	chr3L	21283477	21284180	704	-	6	11	15	6	13	6	100.00%	100.00%	100.00%	42.86%	41.94%	22.22%	0.643266666666667
CG12974	chr3L_-_21283477_21284180_21303908	5_Junction_136877_Junction_136879	J002	0.0292777802301657	41.7005169564233	1.06380856030056e-10	6.01623543783214e-10	0.000383199794232056	1.22864773281398	14.1393663847679	chr3L	21283477	21303908	20432	-	0	0	0	8	18	21	0.00%	0.00%	0.00%	57.14%	58.06%	77.78%	-0.643266666666667
CG11309	chr3L_-_21304091_21304288_21304386_21304680_21304913	5_Junction_136970_Junction_136971_Junction_136974_Junction_136975	J001	0.00925709123794234	0.700001447378426	0.402783207906812	0.530757185347384	1.51863824040871	1.53458915309815	0.0546122188569829	chr3L	21304091	21304288	198	-	22	20	38	38	45	44	66.67%	74.07%	71.70%	77.55%	60.00%	62.86%	0.0400999999999999
CG11309	chr3L_-_21304091_21304288_21304386_21304680_21304913	5_Junction_136970_Junction_136971_Junction_136974_Junction_136975	J002	0.00507325229538227	6.55855612637028	0.0104381027030951	0.0210352963772253	1.1015986587632	0.892378393276365	-0.773867701256807	chr3L	21304091	21304386	296	-	9	6	14	6	9	11	27.27%	22.22%	26.42%	12.24%	12.00%	15.71%	0.119866666666667
CG11309	chr3L_-_21304091_21304288_21304386_21304680_21304913	5_Junction_136970_Junction_136971_Junction_136974_Junction_136975	J003	0.0128495802929988	4.06695420323267	0.0437300580710531	0.0773956135769249	0.416283358931345	0.775583887412256	1.62655084599418	chr3L	21304091	21304680	590	-	2	1	1	3	10	6	6.06%	3.70%	1.89%	6.12%	13.33%	8.57%	-0.0545666666666667
CG11309	chr3L_-_21304091_21304288_21304386_21304680_21304913	5_Junction_136970_Junction_136971_Junction_136974_Junction_136975	J004	0.0502127012000247	16.0093325800141	6.30310111029362e-05	0.000180072060475477	0.000272161331110324	0.827769821428196	13.15712196593	chr3L	21304091	21304913	823	-	0	0	0	2	11	9	0.00%	0.00%	0.00%	4.08%	14.67%	12.86%	-0.105366666666667
zormin	chr3L_-_2139942_2140056_2140223	5_Junction_137241_Junction_137242	J001	0.0146190934262889	89.0280036329349	3.89263028079072e-21	4.80745216238816e-20	1.89001964738633	1.4106170792256	-1.63100085423457	chr3L	2139942	2140056	115	-	55	62	108	13	31	37	67.90%	59.62%	62.43%	10.83%	21.09%	22.70%	0.4511
zormin	chr3L_-_2139942_2140056_2140223	5_Junction_137241_Junction_137242	J002	0.014105863945733	90.4361205723643	1.91046392737957e-21	2.39942596178238e-20	1.66717011234081	2.03332519714905	1.23430211515403	chr3L	2139942	2140223	282	-	26	42	65	107	116	126	32.10%	40.38%	37.57%	89.17%	78.91%	77.30%	-0.4511
CG15822	chr3L_-_2157738_2157829_2158245	5_Junction_138181_Junction_138183	J001	0.0530941793524869	22.8077473675751	1.790424997699e-06	6.29179734889364e-06	0.91210914299562	0.129967021739252	-4.36082374083384	chr3L	2157738	2157829	92	-	5	1	6	0	1	1	10.87%	2.94%	16.67%	0.00%	0.68%	0.66%	0.0971333333333333
CG15822	chr3L_-_2157738_2157829_2158245	5_Junction_138181_Junction_138183	J002	0.029169424881184	25.0052167091426	5.7175408909727e-07	2.13737724072673e-06	1.80998906996619	1.89205126314269	0.276507275731716	chr3L	2157738	2158245	508	-	41	33	30	142	147	151	89.13%	97.06%	83.33%	100.00%	99.32%	99.34%	-0.0971333333333334
pyx	chr3L_-_220582_220640_221254	5_Junction_139214_Junction_139217	J001	0.0391710924621798	41.4512832559942	1.20845208034287e-10	6.79823791522837e-10	1.30736389850261	0.428126138740115	-3.52165187114943	chr3L	220582	220640	59	-	25	38	39	0	3	0	30.12%	46.91%	41.05%	0.00%	7.89%	0.00%	0.3673
pyx	chr3L_-_220582_220640_221254	5_Junction_139214_Junction_139217	J002	0.036961914947656	42.2342245566528	8.09705335051586e-11	4.62951339036928e-10	1.48505737230536	1.77844694233411	0.998397213020455	chr3L	220582	221254	673	-	58	43	56	31	35	39	69.88%	53.09%	58.95%	100.00%	92.11%	100.00%	-0.3673
CG11241	chr3L_-_22736766_22737151_22738246	5_Junction_140298_Junction_140299	J001	0.0131995491547087	20.4856603881349	6.00796724166217e-06	1.97505417280075e-05	0.839885467714357	0.149515424739757	-3.84766230313046	chr3L	22736766	22737151	386	-	8	9	6	0	1	0	72.73%	64.29%	54.55%	0.00%	12.50%	0.00%	0.5969
CG11241	chr3L_-_22736766_22737151_22738246	5_Junction_140298_Junction_140299	J002	0.012526352179469	20.5320254003072	5.86418608995874e-06	1.93053804628451e-05	0.636794037473495	0.944476366268027	1.22660607545715	chr3L	22736766	22738246	1481	-	3	5	5	7	7	5	27.27%	35.71%	45.45%	100.00%	87.50%	100.00%	-0.5969
Chro	chr3L_-_22878018_22878632_22879228	5_Junction_140735_Junction_140736	J001	0.00847818988853802	63.6726148523755	1.46912732329382e-15	1.27335048697266e-14	1.25485068765896	1.6497425769606	1.36166256482337	chr3L	22878018	22878632	615	-	23	25	36	23	31	30	28.75%	29.41%	39.56%	76.67%	88.57%	81.08%	-0.495333333333333
Chro	chr3L_-_22878018_22878632_22879228	5_Junction_140735_Junction_140736	J002	0.0081327463978877	64.0884788673836	1.18955141680158e-15	1.03801149065752e-14	1.55748548663982	1.01547417760926	-1.90639569820871	chr3L	22878018	22879228	1211	-	57	60	55	7	4	7	71.25%	70.59%	60.44%	23.33%	11.43%	18.92%	0.495333333333333
CYLD	chr2L_-_10299220_10299510_10299689_10299745_10299760	5_Junction_1407_Junction_1412_Junction_1415_Junction_1416	J001	0.0155971330598701	18.0254488953039	2.17971516781035e-05	6.63307186648456e-05	1.03797758583953	0.5090707848498	-2.15303418572253	chr2L	10299220	10299510	291	-	17	7	11	2	3	1	10.97%	5.43%	5.67%	1.59%	1.85%	0.65%	0.0599333333333333
CYLD	chr2L_-_10299220_10299510_10299689_10299745_10299760	5_Junction_1407_Junction_1412_Junction_1415_Junction_1416	J002	0.127126125007011	2.20330105158149	0.137715544624811	0.215128753984954	0.880076115971339	1.18832248733674	1.13120046418543	chr2L	10299220	10299689	470	-	16	3	4	9	16	14	10.32%	2.33%	2.06%	7.14%	9.88%	9.09%	-0.038
CYLD	chr2L_-_10299220_10299510_10299689_10299745_10299760	5_Junction_1407_Junction_1412_Junction_1415_Junction_1416	J003	0.0497850368432516	0.00191988385276431	0.965050691167653	0.987629875525897	0.668549459760842	0.738637832042068	0.290383424160878	chr2L	10299220	10299745	526	-	7	1	5	5	2	5	4.52%	0.78%	2.58%	3.97%	1.23%	3.25%	-0.0019
CYLD	chr2L_-_10299220_10299510_10299689_10299745_10299760	5_Junction_1407_Junction_1412_Junction_1415_Junction_1416	J004	0.0821040945670176	0.0568169859412535	0.811599454512687	0.882903690672976	2.06344376357744	2.15815234319815	0.317076819776195	chr2L	10299220	10299760	541	-	115	118	174	110	141	134	74.19%	91.47%	89.69%	87.30%	87.04%	87.01%	-0.0200000000000001
alpha-Cat	chr3L_-_23330089_23330399_23330696	5_Junction_141496_Junction_141497	J001	0.00288411404990329	233.348793784697	1.1092997706386e-52	4.32781190037198e-51	1.75839373532511	0.00016557121480674	-17.1726024530065	chr3L	23330089	23330399	311	-	46	29	54	0	0	0	13.53%	11.65%	14.03%	0.00%	0.00%	0.00%	0.1307
alpha-Cat	chr3L_-_23330089_23330399_23330696	5_Junction_141496_Junction_141497	J002	0.00205850738594191	239.283462016961	5.63564646583687e-54	2.25842612321705e-52	2.56855014278972	2.57214163315784	0.0119628456301211	chr3L	23330089	23330696	608	-	294	220	331	485	605	461	86.47%	88.35%	85.97%	100.00%	100.00%	100.00%	-0.1307
alpha-Cat	chr3L_-_23334740_23334901_23337873	5_Junction_141501_Junction_141504	J001	0.00454502465496635	101.313863534413	7.85044040171891e-24	1.1215452422923e-22	1.39500907278884	0.086688187875631	-6.75320510480875	chr3L	23334740	23334901	162	-	18	15	17	0	0	1	7.86%	7.54%	7.33%	0.00%	0.00%	0.23%	0.075
