Gene	AS_event_ID	AS_structure_ID	sub_junction_ID	sub-junction_dispersion_estimate	LRT_statistic-full_vs_reduced	LRT_p_value-full_vs_reduced	BH_adjusted_p-values	control	KD	fitting_parameter_log2fold_change_KD_control	sub_junction_chr	sub_junction_start_coor	sub_junction_end_coor	sub_junction_size	sub_junction_strand	raw_count.Control1	raw_count.Control2	raw_count.Control3	raw_count.SRPK1	raw_count.SRPK2	raw_count.SRPK3	percentage_usage.Control1	percentage_usage.Control2	percentage_usage.Control3	percentage_usage.SRPK1	percentage_usage.SRPK2	percentage_usage.SRPK3	deltaPSI
dpr17	chr3R_+_12111033_12111073_12111086_12111102_12111107	5_Junction_122800_Junction_122801_Junction_122802_Junction_122803	J003	0.00426201803160155	21.0068752213522	4.57638191754507e-06	8.58118361835997e-05	28.5575245752202	29.3352424169226	0.20593185845815	chr3R	12111033	12111102	70	+	1803	1702	2790	1708	2161	2019	92.70%	93.72%	94.26%	96.12%	96.13%	95.96%	-0.0250999999999999
dpr17	chr3R_+_12111033_12111073_12111086_12111102_12111107	5_Junction_122800_Junction_122801_Junction_122802_Junction_122803	J004	0.0257672831097694	0.0829627842201006	0.773321777030313	0.909937802736544	3.64025197223454	3.61956071382151	-0.0170389324180666	chr3R	12111033	12111107	75	+	7	3	6	4	6	3	0.36%	0.17%	0.20%	0.23%	0.27%	0.14%	0.0003
svp	chr3R_+_12300636_12300695_12300883	5_Junction_123069_Junction_123070	J001	0.059841177602601	4.81345006211789	0.0282384560295902	0.126919936598118	3.55038976211814	5.14233337253846	1.1231993933025	chr3R	12300636	12300695	60	+	2	3	7	13	18	4	4.44%	8.11%	12.73%	20.97%	28.12%	10.00%	-0.1127
svp	chr3R_+_12300636_12300695_12300883	5_Junction_123069_Junction_123070	J002	0.0435066949182192	5.52025246354096	0.0187975457504608	0.0941869824801351	10.1972114979344	9.22704770395146	-0.359594677637432	chr3R	12300636	12300883	248	+	43	34	48	49	46	36	95.56%	91.89%	87.27%	79.03%	71.88%	90.00%	0.1127
NONE	chr3R_+_12501266_12501324_12505690	5_Junction_123412_Junction_123414	J001	0.0844385629024399	18.5763916236674	1.63229572904806e-05	0.000266888037489886	9.50413087728706	6.69929884297702	-1.18300000223281	chr3R	12501266	12501324	59	+	49	77	41	9	18	10	87.50%	95.06%	78.85%	60.00%	46.15%	45.45%	0.366033333333333
NONE	chr3R_+_12501266_12501324_12505690	5_Junction_123412_Junction_123414	J002	0.0931004962883988	17.5531820200428	2.79382859582173e-05	0.000431645846138009	3.69966555469295	6.86904364606361	1.91612071509657	chr3R	12501266	12505690	4425	+	7	4	11	6	21	12	12.50%	4.94%	21.15%	40.00%	53.85%	54.55%	-0.366033333333333
d-cup	chr3R_+_12892191_12892266_12892269	5_Junction_123856_Junction_123857	J001	0.0352864034481507	5.03212746931012	0.0248813167127046	0.115935349745475	4.06423231445658	5.16804995312539	0.733222404001249	chr3R	12892191	12892266	76	+	8	10	8	8	3	10	61.54%	43.48%	34.78%	72.73%	75.00%	71.43%	-0.264533333333333
d-cup	chr3R_+_12892191_12892266_12892269	5_Junction_123856_Junction_123857	J002	0.0365690104331099	4.99260332213316	0.0254558836434699	0.11785178878208	4.53758381006793	3.25774752281909	-0.995335251826344	chr3R	12892191	12892269	79	+	5	13	15	3	1	4	38.46%	56.52%	65.22%	27.27%	25.00%	28.57%	0.264533333333333
Dip-B	chr3R_+_13782451_13782693_13782706	5_Junction_125429_Junction_125430	J001	0.0115808104046544	5.33993940134094	0.0208421975821448	0.101827029802614	6.10037390274926	4.67921357009214	-0.825061504742678	chr3R	13782451	13782693	243	+	13	12	16	10	11	5	7.88%	7.69%	7.66%	4.59%	4.93%	2.78%	0.0364333333333333
Dip-B	chr3R_+_13782451_13782693_13782706	5_Junction_125429_Junction_125430	J002	0.00879775369825626	5.58884136835346	0.0180752482838858	0.0914092753684253	15.9667628794804	16.3551509421769	0.113194395389954	chr3R	13782451	13782706	256	+	152	144	193	208	212	175	92.12%	92.31%	92.34%	95.41%	95.07%	97.22%	-0.0364333333333333
CG3199	chr3R_+_14163611_14164451_14167636	5_Junction_125974_Junction_125977	J001	0.518581528336326	17.0813479923787	3.58123025619153e-05	0.000536149645509205	6.18924451747753	2.27789433059316	-3.01394354151387	chr3R	14163611	14164451	841	+	9	7	15	0	3	5	100.00%	100.00%	83.33%	0.00%	15.79%	26.32%	0.804066666666667
CG3199	chr3R_+_14163611_14164451_14167636	5_Junction_125974_Junction_125977	J002	0.50400566164994	17.3963941640394	3.03401008312556e-05	0.000464224708140051	1.98176923194416	5.70732878805402	3.16455394169193	chr3R	14163611	14167636	4026	+	0	0	3	26	16	14	0.00%	0.00%	16.67%	100.00%	84.21%	73.68%	-0.804066666666667
Gyc88E	chr3R_+_15174368_15174746_15186020	5_Junction_127423_Junction_127426	J001	0.0639374058023666	17.79472042749	2.4606508514284e-05	0.000386818420602236	4.16536709103104	1.01460914214336	-4.13944955747064	chr3R	15174368	15174746	379	+	6	5	10	0	0	1	31.58%	20.83%	41.67%	0.00%	0.00%	4.17%	0.2997
Gyc88E	chr3R_+_15174368_15174746_15186020	5_Junction_127423_Junction_127426	J002	0.0404337828015617	19.4206607088911	1.04866439070043e-05	0.000180222710334366	6.07283179957077	7.22104556582868	0.558788844877504	chr3R	15174368	15186020	11653	+	13	19	14	15	20	23	68.42%	79.17%	58.33%	100.00%	100.00%	95.83%	-0.2997
Tm1	chr3R_+_15295246_15295425_15296589	5_Junction_127864_Junction_127865	J001	0.0211742395412232	6.21502002602416	0.0126670919344551	0.0694797347132281	20.693707893197	21.81828431654	0.307385629545548	chr3R	15295246	15295425	180	+	445	353	495	602	596	443	59.89%	57.40%	55.74%	71.41%	71.81%	60.35%	-0.1018
Tm1	chr3R_+_15295246_15295425_15296589	5_Junction_127864_Junction_127865	J002	0.0212110941805529	6.20546558899538	0.0127356446029363	0.0697842498240559	19.0766393816101	17.9116325858044	-0.327318796641618	chr3R	15295246	15296589	1344	+	298	262	393	241	234	291	40.11%	42.60%	44.26%	28.59%	28.19%	39.65%	0.1018
Tm1	chr3R_+_15303222_15303639_15307588_15308029	5_Junction_127883_Junction_127886_Junction_127887	J001	0.0298628482712384	11.3681122076897	0.000747157780861901	0.0071713974302031	19.2856721116502	21.0377143327994	0.483423807538118	chr3R	15303222	15303639	418	+	324	305	376	500	488	392	64.80%	63.28%	56.04%	82.37%	75.19%	71.53%	-0.1499
Tm1	chr3R_+_15303222_15303639_15307588_15308029	5_Junction_127883_Junction_127886_Junction_127887	J002	0.0331394836002749	10.4423348121803	0.00123159488340338	0.01088723477043	16.8124292052153	14.9306990753047	-0.551910880779636	chr3R	15303222	15307588	4367	+	175	170	286	100	156	154	35.00%	35.27%	42.62%	16.47%	24.04%	28.10%	0.1476
Tm1	chr3R_+_15303222_15303639_15307588_15308029	5_Junction_127883_Junction_127886_Junction_127887	J003	0.103137908509342	0.230891450260941	0.630863617973023	0.833998223694385	3.89726307982588	3.59265330313571	-0.243803352692824	chr3R	15303222	15308029	4808	+	1	7	9	7	5	2	0.20%	1.45%	1.34%	1.15%	0.77%	0.36%	0.00236666666666667
CG34274	chr3R_+_15732380_15732431_15732447_15732451_15740079	5_Junction_128476_Junction_128477_Junction_128478_Junction_128482	J001	0.00393223780781865	3.40615938103474	0.0649534550220659	0.226072283615892	25.3009173184486	25.082112215849	-0.058530053360494	chr3R	15732380	15732431	52	+	1318	1112	1685	737	746	763	92.36%	92.74%	91.53%	89.23%	90.75%	91.49%	0.0171999999999999
CG34274	chr3R_+_15732380_15732431_15732447_15732451_15740079	5_Junction_128476_Junction_128477_Junction_128478_Junction_128482	J002	0.0047879834426094	0.837688527563756	0.360058690941024	0.638382975871231	10.6939994590024	11.0879333402412	0.136380128114892	chr3R	15732380	15732447	68	+	78	60	78	46	47	43	5.47%	5.00%	4.24%	5.57%	5.72%	5.16%	-0.0058
CG34274	chr3R_+_15732380_15732431_15732447_15732451_15740079	5_Junction_128476_Junction_128477_Junction_128478_Junction_128482	J003	0.0326541352703158	0.349043814136152	0.554654903366388	0.786952237588389	8.72228279415346	7.96801009518852	-0.309088943160727	chr3R	15732380	15732451	72	+	31	27	76	20	19	21	2.17%	2.25%	4.13%	2.42%	2.31%	2.52%	0.00433333333333333
CG34274	chr3R_+_15732380_15732431_15732447_15732451_15740079	5_Junction_128476_Junction_128477_Junction_128478_Junction_128482	J004	0.144539200668367	25.3911187241233	4.68068082074372e-07	1.08318305693587e-05	1.18579792566251	6.62602922816306	5.13108345141478	chr3R	15732380	15740079	7700	+	0	0	2	23	10	7	0.00%	0.00%	0.11%	2.78%	1.22%	0.84%	-0.0157666666666667
NONE	chr3R_+_15857532_15860025_15861504	5_Junction_128748_Junction_128750	J001	0.0185169918825985	6.37421928096781	0.0115789969254667	0.0649307211495207	5.52623490930855	4.04451982962946	-0.956192810383187	chr3R	15857532	15860025	2494	+	5	5	4	16	15	14	71.43%	62.50%	50.00%	33.33%	34.09%	27.45%	0.296866666666667
NONE	chr3R_+_15857532_15860025_15861504	5_Junction_128748_Junction_128750	J002	0.0162746833040021	6.45731009651406	0.0110496791009541	0.0626073765324037	4.48717994115987	5.83537056794394	0.812424693825205	chr3R	15857532	15861504	3973	+	2	3	4	32	29	37	28.57%	37.50%	50.00%	66.67%	65.91%	72.55%	-0.296866666666667
Sap47	chr3R_+_15936340_15944681_15944947	5_Junction_128879_Junction_128880	J001	0.00600140205847088	5.17720601550045	0.0228850951298872	0.109023359048082	8.44852080634578	9.57107816629443	0.436818790486353	chr3R	15936340	15944681	8342	+	23	24	38	47	50	36	11.27%	13.11%	14.45%	19.67%	18.59%	16.36%	-0.0526333333333333
Sap47	chr3R_+_15936340_15944681_15944947	5_Junction_128879_Junction_128880	J002	0.00550951648651323	5.29014703066618	0.0214464092776118	0.103941062120186	16.7525558980485	16.2854909914483	-0.135215832655969	chr3R	15936340	15944947	8608	+	181	159	225	192	219	184	88.73%	86.89%	85.55%	80.33%	81.41%	83.64%	0.0526333333333333
Hel89B	chr3R_+_15980406_15980467_15980563	5_Junction_129007_Junction_129009	J001	0.0117145228114277	7.43650418658966	0.00639139203207194	0.0409974453851556	18.1055952607699	17.7220791297712	-0.108576020840873	chr3R	15980406	15980467	62	+	216	161	334	312	288	239	97.74%	99.38%	98.82%	96.89%	96.00%	95.98%	0.0235666666666665
Hel89B	chr3R_+_15980406_15980467_15980563	5_Junction_129007_Junction_129009	J002	0.0185128185472764	6.92755812101731	0.00848774973661669	0.0511598358819659	3.23264080768359	4.99478962452202	1.31237414562424	chr3R	15980406	15980563	158	+	5	1	4	10	12	10	2.26%	0.62%	1.18%	3.11%	4.00%	4.02%	-0.0235666666666667
Akt1	chr3R_+_16102959_16103029_16105809	5_Junction_129307_Junction_129309	J001	0.016351750362781	21.9809542877583	2.75369535183646e-06	5.45819633129671e-05	22.0986563058534	22.864707911478	0.207625671041976	chr3R	16102959	16103029	71	+	560	543	695	630	734	502	97.90%	98.37%	97.20%	99.84%	99.73%	99.21%	-0.0176999999999998
Akt1	chr3R_+_16102959_16103029_16105809	5_Junction_129307_Junction_129309	J002	0.0242032539058633	20.0704093313527	7.46426750072131e-06	0.000132279174762438	5.76689119046307	2.62945254083085	-2.36941529623725	chr3R	16102959	16105809	2851	+	12	9	20	1	2	4	2.10%	1.63%	2.80%	0.16%	0.27%	0.79%	0.0177
NONE	chr3R_+_16614722_16614931_16615160	5_Junction_130336_Junction_130337	J001	0.0354617530695871	24.6880878851363	6.73994725387536e-07	1.51153734766831e-05	5.11268920016005	2.03928325372843	-2.7385085336835	chr3R	16614722	16614931	210	+	14	6	13	3	0	1	66.67%	50.00%	61.90%	15.79%	0.00%	5.88%	0.523
NONE	chr3R_+_16614722_16614931_16615160	5_Junction_130336_Junction_130337	J002	0.0308597857552861	25.3320643464707	4.8261903304369e-07	1.11244812708144e-05	4.13819621646569	6.16866958607025	1.23369083356219	chr3R	16614722	16615160	439	+	7	6	8	16	8	16	33.33%	50.00%	38.10%	84.21%	100.00%	94.12%	-0.523
CG14316	chr3R_+_18153405_18153457_18153463	5_Junction_132262_Junction_132263	J001	0.0469292765128802	4.21416728960911	0.0400877379626683	0.162222133824238	24.5970289608837	23.7120865799835	-0.237739923115416	chr3R	18153405	18153457	53	+	835	838	1141	758	757	711	99.29%	99.64%	99.39%	99.34%	98.83%	97.93%	0.00739999999999996
CG14316	chr3R_+_18153405_18153457_18153463	5_Junction_132262_Junction_132263	J002	0.056647971355727	3.8489399445933	0.0497774418612473	0.188592623124189	3.7445309889567	5.17040578683458	0.980848075939774	chr3R	18153405	18153463	59	+	6	3	7	5	9	15	0.71%	0.36%	0.61%	0.66%	1.17%	2.07%	-0.0074
14-3-3epsilon	chr3R_+_18248151_18248213_18248216_18248219_18248231	5_Junction_132539_Junction_132540_Junction_132541_Junction_132542	J001	0.000684631488995613	4.96005467984352	0.0259393871048074	0.119453201935479	28.3702259925242	28.0979899280612	-0.0721885951044872	chr3R	18248151	18248213	63	+	1646	1439	2027	1931	1936	1690	51.42%	50.47%	50.27%	49.29%	47.78%	48.26%	0.0227666666666667
14-3-3epsilon	chr3R_+_18248151_18248213_18248216_18248219_18248231	5_Junction_132539_Junction_132540_Junction_132541_Junction_132542	J002	0.00190403462801053	0.00280857151238934	0.957735128628915	0.988094533840644	21.1524465184103	21.1195812659618	-0.00899086383665271	chr3R	18248151	18248216	66	+	429	360	549	492	572	452	13.40%	12.63%	13.62%	12.56%	14.12%	12.91%	0.000199999999999978
14-3-3epsilon	chr3R_+_18248151_18248213_18248216_18248219_18248231	5_Junction_132539_Junction_132540_Junction_132541_Junction_132542	J003	0.00168914509399973	1.49533604815063	0.221390384000296	0.490195013628844	20.6145605390198	20.9507524756038	0.0922346835396741	chr3R	18248151	18248219	69	+	384	338	484	469	517	480	12.00%	11.86%	12.00%	11.97%	12.76%	13.71%	-0.0086
14-3-3epsilon	chr3R_+_18248151_18248213_18248216_18248219_18248231	5_Junction_132539_Junction_132540_Junction_132541_Junction_132542	J004	0.00102316466463422	2.60387390686098	0.106602854941829	0.312792272052528	24.3425745992637	24.6374608886539	0.0791029198564086	chr3R	18248151	18248231	81	+	742	714	972	1026	1027	880	23.18%	25.04%	24.11%	26.19%	25.35%	25.13%	-0.0144666666666667
eIF1A	chr3R_+_18274756_18274824_18274865	5_Junction_132608_Junction_132610	J001	0.00500182928818608	5.34698442171506	0.0207581426346601	0.101501281853646	10.5123044281693	9.38806146506231	-0.410603018671336	chr3R	18274756	18274824	69	+	59	53	55	43	35	32	5.64%	5.73%	4.67%	4.26%	3.85%	3.35%	0.0152666666666667
eIF1A	chr3R_+_18274756_18274824_18274865	5_Junction_132608_Junction_132610	J002	0.00461793999188821	5.46870101602678	0.0193600099555641	0.0962025370943217	24.7480197806237	25.0638647736808	0.084580941907209	chr3R	18274756	18274865	110	+	988	872	1123	967	875	923	94.36%	94.27%	95.33%	95.74%	96.15%	96.65%	-0.0152666666666667
hmw	chr3R_+_18363769_18363822_18363846	5_Junction_132788_Junction_132789	J001	0.0355165525399123	5.08138582371309	0.0241840325683458	0.113567721946133	28.4096234438782	27.7922518926026	-0.16375623730819	chr3R	18363769	18363822	54	+	1595	1505	2270	1586	1820	1639	100.00%	99.87%	99.69%	99.50%	99.67%	99.51%	0.00293333333333334
hmw	chr3R_+_18363769_18363822_18363846	5_Junction_132788_Junction_132789	J002	0.0511883241835644	4.68063638786617	0.0305044459095247	0.134065547627679	2.91118768660033	4.38742986282162	1.22595012943396	chr3R	18363769	18363846	78	+	0	2	7	8	6	8	0.00%	0.13%	0.31%	0.50%	0.33%	0.49%	-0.00293333333333333
Cyp12a5	chr3R_+_19133880_19133931_19136500	5_Junction_133799_Junction_133800	J001	0.024645951518513	18.3081872285316	1.8789790559257e-05	0.000302980656455127	7.15190944982709	8.20161064372564	0.457093708213758	chr3R	19133880	19133931	52	+	19	29	20	16	32	28	82.61%	72.50%	68.97%	100.00%	94.12%	100.00%	-0.233466666666667
Cyp12a5	chr3R_+_19133880_19133931_19136500	5_Junction_133799_Junction_133800	J002	0.0391479764855359	16.9960273657072	3.74581104893178e-05	0.000557799368554536	4.4149655553345	1.44938938519283	-3.28248849979779	chr3R	19133880	19136500	2621	+	4	11	9	0	2	0	17.39%	27.50%	31.03%	0.00%	5.88%	0.00%	0.233466666666667
NONE	chr3R_+_19634723_19634772_19634782	5_Junction_134577_Junction_134578	J001	0.0523433201598008	5.00977348685168	0.0252046049397101	0.117042722707237	3.56141677148008	4.76430763740915	0.878972578533961	chr3R	19634723	19634772	50	+	6	2	9	8	6	7	30.00%	22.22%	39.13%	80.00%	42.86%	63.64%	-0.317166666666667
NONE	chr3R_+_19634723_19634772_19634782	5_Junction_134577_Junction_134578	J002	0.0473422408503947	5.11257673333327	0.0237530171545956	0.112030297625501	5.04205610945885	3.92902809937286	-0.758846124436691	chr3R	19634723	19634782	60	+	14	7	14	2	8	4	70.00%	77.78%	60.87%	20.00%	57.14%	36.36%	0.317166666666667
CG31213	chr3R_+_19973659_19973717_19973724	5_Junction_135265_Junction_135266	J001	0.0262459955276179	6.64223418426481	0.00995889637138545	0.0576940627463408	18.4867792815607	19.455455673869	0.270576537887647	chr3R	19973659	19973717	59	+	307	229	372	386	290	303	92.75%	90.51%	91.18%	96.26%	92.95%	97.12%	-0.0396333333333334
CG31213	chr3R_+_19973659_19973717_19973724	5_Junction_135265_Junction_135266	J002	0.0285454417601491	6.37558247935463	0.0115701061368408	0.0648921938481569	7.96432644732582	6.4045330291737	-0.715363143659491	chr3R	19973659	19973724	66	+	24	24	36	15	22	9	7.25%	9.49%	8.82%	3.74%	7.05%	2.88%	0.0396333333333334
CG31213	chr3R_+_19978312_19978398_19979047	5_Junction_135292_Junction_135293	J001	0.0140068658963866	28.6578928171384	8.63612763388768e-08	2.27467599560713e-06	20.3529858514179	19.8741356368587	-0.132156130392222	chr3R	19978312	19978398	87	+	349	295	491	419	368	426	99.71%	100.00%	100.00%	96.99%	97.87%	97.93%	0.0230666666666665
CG31213	chr3R_+_19978312_19978398_19979047	5_Junction_135292_Junction_135293	J002	0.0262319336170686	26.4190472534524	2.74817099394557e-07	6.61961952838611e-06	1.01485250657461	4.94113165621692	4.65925521753346	chr3R	19978312	19979047	736	+	1	0	0	13	8	9	0.29%	0.00%	0.00%	3.01%	2.13%	2.07%	-0.0230666666666667
CG4836	chr3R_+_20014018_20014079_20014202_20014286_20014294	5_Junction_135325_Junction_135326_Junction_135328_Junction_135329	J001	0.057100963854981	0.21980659251571	0.639187324686765	0.83930333153961	4.87864110881601	4.24905218141699	-0.421212090243702	chr3R	20014018	20014079	62	+	5	6	15	6	11	4	0.03%	0.03%	0.06%	0.03%	0.05%	0.02%	6.66666666666667e-05
CG4836	chr3R_+_20014018_20014079_20014202_20014286_20014294	5_Junction_135325_Junction_135326_Junction_135328_Junction_135329	J002	0.0084548763012286	5.64956492287678	0.0174597035380391	0.0890003846976754	7.76861940272228	8.99896769578546	0.503017059933466	chr3R	20014018	20014202	185	+	17	18	37	40	31	40	0.09%	0.10%	0.14%	0.20%	0.15%	0.18%	-0.000666666666666667
CG4836	chr3R_+_20014018_20014079_20014202_20014286_20014294	5_Junction_135325_Junction_135326_Junction_135328_Junction_135329	J003	0.00769563551440147	4.16450868478162	0.0412793834780566	0.165718589802139	41.8739741917953	41.4549856575363	-0.109907104561085	chr3R	20014018	20014286	269	+	18700	17308	25482	19534	20087	22205	99.78%	99.80%	99.69%	99.65%	99.68%	99.68%	0.000866666666666571
CG4836	chr3R_+_20014018_20014079_20014202_20014286_20014294	5_Junction_135325_Junction_135326_Junction_135328_Junction_135329	J004	0.0082551590929292	1.68502156581667	0.194258538593856	0.454025345135899	6.90874761897832	7.49176551877367	0.266150185084546	chr3R	20014018	20014294	277	+	19	10	26	22	22	28	0.10%	0.06%	0.10%	0.11%	0.11%	0.13%	-0.0003
CG4836	chr3R_+_20016757_20016799_20016820_20016824_20016829	5_Junction_135420_Junction_135421_Junction_135422_Junction_135423	J001	0.040067560902844	7.36908592591237	0.00663546544140158	0.0422466734807809	2.36469584556605	4.46047817001516	1.88742956544151	chr3R	20016757	20016799	43	+	1	3	2	9	4	9	0.00%	0.01%	0.00%	0.03%	0.01%	0.03%	-0.0002
CG4836	chr3R_+_20016757_20016799_20016820_20016824_20016829	5_Junction_135420_Junction_135421_Junction_135422_Junction_135423	J002	0.000685215338153682	0.721108826817414	0.39578043457004	0.670963189874247	28.4275638614066	28.5396043442784	0.0296940471400369	chr3R	20016757	20016820	64	+	1676	1430	2488	1686	1954	1951	5.46%	5.24%	5.69%	5.57%	5.68%	5.65%	-0.00169999999999999
CG4836	chr3R_+_20016757_20016799_20016820_20016824_20016829	5_Junction_135420_Junction_135421_Junction_135422_Junction_135423	J003	0.000555616167494377	0.334120945017901	0.563242542947401	0.792483096505986	43.9965649710615	43.9810854044714	-0.00405908090878171	chr3R	20016757	20016824	68	+	28834	25708	41045	28434	32315	32408	93.97%	94.26%	93.84%	93.96%	93.90%	93.87%	0.00113333333333343
CG4836	chr3R_+_20016757_20016799_20016820_20016824_20016829	5_Junction_135420_Junction_135421_Junction_135422_Junction_135423	J004	0.00265285309518666	2.53358434904823	0.111446799850037	0.321704966335664	15.8404182061117	15.1162743585633	-0.214054653002055	chr3R	20016757	20016829	73	+	173	132	204	134	143	156	0.56%	0.48%	0.47%	0.44%	0.42%	0.45%	0.000666666666666666
CG33934	chr3R_+_20043739_20043820_20044979	5_Junction_135527_Junction_135531	J001	0.0094082098023263	46.2241595132817	1.05468408587203e-11	4.96002638071049e-10	31.7125305782276	31.2854718216569	-0.112643952380663	chr3R	20043739	20043820	82	+	2778	2402	3718	3404	3614	3560	99.96%	100.00%	100.00%	99.53%	99.53%	99.55%	0.00449999999999995
CG33934	chr3R_+_20043739_20043820_20044979	5_Junction_135527_Junction_135531	J002	0.0145141749300827	43.9220397325157	3.41719191762933e-11	1.51291403156737e-09	1.03765762003142	6.07562033258526	5.2400865226523	chr3R	20043739	20044979	1241	+	1	0	0	16	17	16	0.04%	0.00%	0.00%	0.47%	0.47%	0.45%	-0.0045
CG33934	chr3R_+_20046638_20046836_20047245	5_Junction_135565_Junction_135570	J001	0.0131993052076966	31.3091923492102	2.20035339435512e-08	6.41638231533215e-07	29.2580224047121	29.2002383124718	-0.0152925376754371	chr3R	20046638	20046836	199	+	1912	1630	2596	2016	2360	2304	100.00%	100.00%	100.00%	99.65%	99.54%	99.61%	0.00399999999999989
CG33934	chr3R_+_20046638_20046836_20047245	5_Junction_135565_Junction_135570	J002	0.0261574343657691	29.1588254250768	6.66813094405937e-08	1.78598862258923e-06	0.0498681699887289	4.77686673595325	13.2535386259615	chr3R	20046638	20047245	608	+	0	0	0	7	11	9	0.00%	0.00%	0.00%	0.35%	0.46%	0.39%	-0.004
cic	chr3R_+_20300412_20300606_20300633	5_Junction_135858_Junction_135859	J001	0.0148937024875316	5.16476068053372	0.0230496331888395	0.109626970140241	14.9802955397271	15.782533715644	0.237653848332222	chr3R	20300412	20300606	195	+	140	124	192	154	164	148	72.54%	67.76%	71.91%	73.33%	80.39%	83.62%	-0.0837666666666665
cic	chr3R_+_20300412_20300606_20300633	5_Junction_135858_Junction_135859	J002	0.0154743623366806	5.06825281591094	0.024367932742641	0.11424758190921	10.9719280537661	9.8686946355677	-0.391936724139977	chr3R	20300412	20300633	222	+	53	59	75	56	40	29	27.46%	32.24%	28.09%	26.67%	19.61%	16.38%	0.0837666666666667
CG15695	chr3R_+_20843033_20843072_20843083	5_Junction_136847_Junction_136848	J001	0.0421831523713558	15.2583000212049	9.37638044157396e-05	0.00121858801526837	0.0453094220681063	3.66322142198608	12.7273383712838	chr3R	20843033	20843072	40	+	0	0	0	5	7	5	0.00%	0.00%	0.00%	5.15%	7.69%	5.43%	-0.0609
CG15695	chr3R_+_20843033_20843072_20843083	5_Junction_136847_Junction_136848	J002	0.0184422121644118	16.4573913092732	4.97558137350541e-05	0.000714430762215828	12.1722934596175	12.1004762176476	-0.0234863805552195	chr3R	20843033	20843083	51	+	75	53	71	92	84	87	100.00%	100.00%	100.00%	94.85%	92.31%	94.57%	0.0608999999999998
CG15695	chr3R_+_20843379_20843432_20843446	5_Junction_136850_Junction_136851	J001	0.0210032241432576	4.23113135564695	0.0396889766657781	0.161054863873808	5.43842182065639	4.06284782648841	-0.89258792020177	chr3R	20843379	20843432	54	+	13	4	14	8	6	6	8.67%	3.77%	8.64%	5.03%	3.19%	3.30%	0.0318666666666667
CG15695	chr3R_+_20843379_20843432_20843446	5_Junction_136850_Junction_136851	J002	0.0143976765660771	4.67502831939524	0.0306041982007873	0.134421188063502	14.9929962344807	15.4351478786385	0.131468817109636	chr3R	20843379	20843446	68	+	137	102	148	151	182	176	91.33%	96.23%	91.36%	94.97%	96.81%	96.70%	-0.0318666666666667
Atpalpha	chr3R_+_20966613_20967106_20968390	5_Junction_137053_Junction_137054	J001	0.0100404321345808	19.0197878765306	1.29369877862414e-05	0.00021671056906804	22.3695022095355	23.6073155344864	0.334508986485195	chr3R	20966613	20967106	494	+	575	556	720	781	796	615	85.95%	81.05%	82.57%	91.56%	90.35%	89.00%	-0.0711333333333333
Atpalpha	chr3R_+_20966613_20967106_20968390	5_Junction_137053_Junction_137054	J002	0.0102141558650374	18.8089365631166	1.44488527794668e-05	0.000239352437185592	14.2629213569189	12.3679682941992	-0.5942757571891	chr3R	20966613	20968390	1778	+	94	130	152	72	85	76	14.05%	18.95%	17.43%	8.44%	9.65%	11.00%	0.0711333333333333
Calx	chr3R_+_20994423_20994494_21008147	5_Junction_137110_Junction_137114	J001	0.0520502240832112	14.0709591907644	0.000176040989570387	0.0020934930046263	4.19129606869422	1.34713414481044	-3.33715501321821	chr3R	20994423	20994494	72	+	5	3	11	2	0	0	0.74%	0.55%	1.23%	0.24%	0.00%	0.00%	0.0076
Calx	chr3R_+_20994423_20994494_21008147	5_Junction_137110_Junction_137114	J002	0.0274354587853349	16.0692997325273	6.10660416409573e-05	0.000848387452650679	23.36935692515	24.0136886590144	0.173475993245786	chr3R	20994423	21008147	13725	+	674	545	882	849	920	767	99.26%	99.45%	98.77%	99.76%	100.00%	100.00%	-0.00759999999999983
CG5697	chr3R_+_21016427_21016474_21016499	5_Junction_137154_Junction_137155	J001	0.0503695948184479	5.3174412036322	0.021112992524514	0.102751496421766	3.15009924359342	1.26398309304386	-2.66775810304593	chr3R	21016427	21016474	48	+	5	8	5	1	0	0	2.25%	4.37%	1.98%	1.19%	0.00%	0.00%	0.0247
CG5697	chr3R_+_21016427_21016474_21016499	5_Junction_137154_Junction_137155	J002	0.0253094431111294	5.71898027681168	0.0167824745497099	0.0863534599557803	14.4297501241746	14.8104647290557	0.114846451247618	chr3R	21016427	21016499	73	+	217	175	247	83	75	83	97.75%	95.63%	98.02%	98.81%	100.00%	100.00%	-0.0247000000000002
CG5745	chr3R_+_21104175_21104584_21104607	5_Junction_137353_Junction_137354	J001	0.0159082140701833	7.78004898544818	0.00528263648569357	0.0351897032669763	14.0285683246668	14.5077992987244	0.145922626179046	chr3R	21104175	21104584	410	+	97	87	120	161	151	127	96.04%	91.58%	93.75%	98.77%	97.42%	97.69%	-0.0416999999999998
CG5745	chr3R_+_21104175_21104584_21104607	5_Junction_137353_Junction_137354	J002	0.0274068111060913	7.10661353158471	0.00768000618983412	0.0473371733247092	4.52781505026591	2.70823386442754	-1.53475392537086	chr3R	21104175	21104607	433	+	4	8	8	2	4	3	3.96%	8.42%	6.25%	1.23%	2.58%	2.31%	0.0417
