Gene	AS_event_ID	AS_structure_ID	sub_junction_ID	sub-junction_dispersion_estimate	LRT_statistic-full_vs_reduced	LRT_p_value-full_vs_reduced	BH_adjusted_p-values	control	KD	fitting_parameter_log2fold_change_KD_control	sub_junction_chr	sub_junction_start_coor	sub_junction_end_coor	sub_junction_size	sub_junction_strand	raw_count.Control1	raw_count.Control2	raw_count.Control3	raw_count.SRPK1	raw_count.SRPK2	raw_count.SRPK3	percentage_usage.Control1	percentage_usage.Control2	percentage_usage.Control3	percentage_usage.SRPK1	percentage_usage.SRPK2	percentage_usage.SRPK3	deltaPSI
TSG101	chr3L_+_16842925_16843032_16843101	3_Junction_90378_Junction_90379	J001	0.00925574896864567	16.536310726582	4.77272921703416e-05	0.000690862770688354	7.53594022885545	5.00132207970773	-1.30625367698616	chr3L	16842925	16843101	177	+	25	18	33	5	9	12	0.65%	0.54%	0.66%	0.14%	0.24%	0.31%	0.00386666666666667
TSG101	chr3L_+_16842925_16843032_16843101	3_Junction_90378_Junction_90379	J002	0.0073705687723366	17.3430235456557	3.12041653558695e-05	0.000475696911871479	32.2395340674954	32.7230687256639	0.127403985715892	chr3L	16843032	16843101	70	+	3794	3291	5005	3522	3807	3799	99.35%	99.46%	99.34%	99.86%	99.76%	99.69%	-0.00386666666666668
SecCl	chr3L_+_17466829_17470780_17472428	3_Junction_91475_Junction_91486	J001	0.0501980141929048	9.52540314636215	0.00202647067271865	0.016371039045035	2.21256884530598	4.13680004667181	1.85375505840921	chr3L	17466829	17472428	5600	+	3	3	1	6	2	6	15.79%	21.43%	4.76%	46.15%	66.67%	46.15%	-0.389966666666667
SecCl	chr3L_+_17466829_17470780_17472428	3_Junction_91475_Junction_91486	J002	0.0343497172286403	10.1889764696787	0.00141282715100518	0.0122023507040803	5.50352232634789	4.2751300869532	-0.775793994875413	chr3L	17470780	17472428	1649	+	16	11	20	7	1	7	84.21%	78.57%	95.24%	53.85%	33.33%	53.85%	0.389966666666667
CG32181	chr3L_+_17761971_17761975_17762036	3_Junction_92162_Junction_92164	J001	0.00646438350486227	7.20745762337297	0.00726012640784944	0.0453033298267757	30.1876706423763	29.7917193501556	-0.104654865875181	chr3L	17761971	17762036	66	+	2052	1786	2770	2642	2948	2624	98.61%	98.95%	98.86%	97.82%	98.43%	98.17%	0.00666666666666671
CG32181	chr3L_+_17761971_17761975_17762036	3_Junction_92162_Junction_92164	J002	0.00711619493046491	6.98003156909743	0.0082424154885075	0.0500316234698916	8.50390970405869	9.876021977366	0.527258780439583	chr3L	17761975	17762036	62	+	29	19	32	59	47	49	1.39%	1.05%	1.14%	2.18%	1.57%	1.83%	-0.00666666666666667
CG7430	chr3L_+_17845949_17847238_17847545	3_Junction_92345_Junction_92350	J001	0.0212382994055747	7.66118204133545	0.00564215274504063	0.0371332378336395	3.69185847272181	5.55834348836419	1.24827313447777	chr3L	17845949	17847545	1597	+	7	1	6	16	13	9	0.49%	0.08%	0.34%	0.98%	0.84%	0.60%	-0.00503333333333333
CG7430	chr3L_+_17845949_17847238_17847545	3_Junction_92345_Junction_92350	J002	0.014070407044314	8.36700822773039	0.00382094138244283	0.0271497021465828	27.5797991351568	27.1315373050152	-0.119109499061777	chr3L	17847238	17847545	308	+	1425	1232	1760	1621	1526	1500	99.51%	99.92%	99.66%	99.02%	99.16%	99.40%	0.00503333333333333
NONE	chr3L_+_18493597_18493777_18495619	3_Junction_93416_Junction_93424	J001	0.0239491638755501	76.9002756197565	1.79812025182205e-18	1.5910887478967e-16	8.86357867705822	11.6907073981754	1.01672834450972	chr3L	18493597	18495619	2023	+	9	17	23	147	135	150	45.00%	54.84%	58.97%	94.23%	99.26%	96.15%	-0.4361
NONE	chr3L_+_18493597_18493777_18495619	3_Junction_93416_Junction_93424	J002	0.0351408541339074	68.8089135515408	1.08481271094038e-16	8.24727258739895e-15	8.24374950180811	2.66621413929247	-3.4935631566683	chr3L	18493777	18495619	1843	+	11	14	16	9	1	6	55.00%	45.16%	41.03%	5.77%	0.74%	3.85%	0.4361
GABA-B-R1	chr2L_+_15030884_15031435_15031936_15032001	3_Junction_9353_Junction_9355_Junction_9357	J001	0.0468133354215945	6.79583481073595	0.00913707883601648	0.0540841317151511	9.30785716876572	10.3610653967495	0.387396085141948	chr2L	15030884	15032001	1118	+	34	22	48	71	60	40	70.83%	64.71%	78.69%	93.42%	86.96%	80.00%	-0.153833333333333
GABA-B-R1	chr2L_+_15030884_15031435_15031936_15032001	3_Junction_9353_Junction_9355_Junction_9357	J002	0.142162198647339	4.67654824252848	0.0305771293533956	0.134320662390009	4.25055767926204	2.39870113336264	-1.69932061875638	chr2L	15031435	15032001	567	+	2	6	10	3	4	0	4.17%	17.65%	16.39%	3.95%	5.80%	0.00%	0.0948666666666667
GABA-B-R1	chr2L_+_15030884_15031435_15031936_15032001	3_Junction_9353_Junction_9355_Junction_9357	J003	0.296128164837373	0.668498587439416	0.413575557970839	0.68540895750083	4.67855135243969	3.75540789659089	-0.664764484730981	chr2L	15031936	15032001	66	+	12	6	3	2	5	10	25.00%	17.65%	4.92%	2.63%	7.25%	20.00%	0.0589666666666667
RpL26	chr3L_+_18898914_18898991_18899139_18899304	3_Junction_94101_Junction_94103_Junction_94105	J001	0.0422885870951357	6.58236803843252	0.0102993785154467	0.0592497873386598	9.57732334627992	8.01443037959127	-0.618692372503443	chr3L	18898914	18899304	391	+	44	46	36	21	29	27	4.43%	6.26%	3.31%	1.49%	2.68%	2.82%	0.0233666666666667
RpL26	chr3L_+_18898914_18898991_18899139_18899304	3_Junction_94101_Junction_94103_Junction_94105	J002	0.0151131945419163	7.37819334313832	0.00660194580188048	0.0420874863807288	4.96907529601001	3.65287704546597	-0.932436030904334	chr3L	18898991	18899304	314	+	10	9	10	6	4	4	1.01%	1.22%	0.92%	0.42%	0.37%	0.42%	0.00646666666666667
RpL26	chr3L_+_18898914_18898991_18899139_18899304	3_Junction_94101_Junction_94103_Junction_94105	J003	0.0311751083532857	9.80115974588014	0.00174401848304766	0.0145107487850621	24.2374802100936	25.9286908071819	0.452619440206362	chr3L	18899139	18899304	166	+	939	680	1043	1385	1049	925	94.56%	92.52%	95.78%	98.09%	96.95%	96.76%	-0.0297999999999999
CG9666	chr3L_+_19250670_19262109_19264096_19264325	3_Junction_94549_Junction_94588_Junction_94600	J001	0.0488168824427761	3.76608531250099	0.0523019054805307	0.19518570407661	1.58351296346989	3.10801032778597	1.97399918711664	chr3L	19250670	19264325	13656	+	0	0	2	5	4	5	0.00%	0.00%	10.53%	12.50%	17.39%	15.62%	-0.1166
CG9666	chr3L_+_19250670_19262109_19264096_19264325	3_Junction_94549_Junction_94588_Junction_94600	J002	0.102709103982019	13.757362963292	0.00020800389973	0.00241413796451223	0.059039716181168	3.7931974582153	12.0680013909104	chr3L	19262109	19264325	2217	+	0	0	0	5	7	9	0.00%	0.00%	0.00%	12.50%	30.43%	28.12%	-0.236833333333333
CG9666	chr3L_+_19250670_19262109_19264096_19264325	3_Junction_94549_Junction_94588_Junction_94600	J003	0.0650651208195269	16.4942227900176	4.87985385460399e-05	0.000703515914438095	7.2129920809128	6.17838338915693	-0.500374428812489	chr3L	19264096	19264325	230	+	17	13	17	30	12	18	100.00%	100.00%	89.47%	75.00%	52.17%	56.25%	0.3535
kto	chr3L_+_19842989_19843129_19843192	3_Junction_95785_Junction_95786	J001	0.00828692869312084	5.03377209327351	0.0248577024581246	0.115889174689869	9.20993036152481	10.2930335532358	0.400508698436972	chr3L	19842989	19843192	204	+	39	33	40	47	42	59	19.21%	17.55%	16.81%	21.46%	22.83%	28.78%	-0.065
kto	chr3L_+_19842989_19843129_19843192	3_Junction_95785_Junction_95786	J002	0.00780789087223424	5.14414204954075	0.0233249334751531	0.110543493277559	15.9712112212512	15.3730788290639	-0.176063753962506	chr3L	19843129	19843192	64	+	164	155	198	172	142	146	80.79%	82.45%	83.19%	78.54%	77.17%	71.22%	0.0650000000000001
Papss	chr3L_+_19845630_19848398_19858376	3_Junction_95795_Junction_95797	J001	0.0151986375424062	9.0771946769172	0.0025881677561608	0.019938420053187	7.87707283322617	6.77151549659061	-0.498768843646126	chr3L	19845630	19858376	12747	+	15	27	26	14	30	18	75.00%	84.38%	83.87%	60.87%	56.60%	64.29%	0.204966666666667
Papss	chr3L_+_19845630_19848398_19858376	3_Junction_95795_Junction_95797	J002	0.0182020917234245	8.75189570710283	0.00309280385710943	0.0230190116985379	3.93199853063454	5.6735814790056	1.12349432143445	chr3L	19848398	19858376	9979	+	5	5	5	9	23	10	25.00%	15.62%	16.13%	39.13%	43.40%	35.71%	-0.204966666666667
CG43230	chr2L_+_15215542_15215546_15215612	3_Junction_9602_Junction_9603	J001	0.180133508641381	5.6802928030629	0.0171565044139546	0.0878207104737297	7.7572570142971	9.71063308064551	0.777960428774164	chr2L	15215542	15215612	71	+	44	28	27	48	31	17	88.00%	77.78%	58.70%	97.96%	88.57%	94.44%	-0.1883
CG43230	chr2L_+_15215542_15215546_15215612	3_Junction_9602_Junction_9603	J002	0.198170672069682	5.34928924810897	0.0207307197013883	0.101398063372688	4.59955552014741	2.7445281082599	-1.54348734437921	chr2L	15215546	15215612	67	+	6	8	19	1	4	1	12.00%	22.22%	41.30%	2.04%	11.43%	5.56%	0.1883
Tom20	chr3L_+_20000672_20000765_20000876_20000989	3_Junction_96329_Junction_96332_Junction_96333	J001	0.00241102410010401	10.1677869905117	0.00142915714253904	0.0123169417754025	20.907573710627	21.5770225532568	0.182993703855031	chr3L	20000672	20000989	318	+	432	478	656	426	450	466	59.10%	61.68%	62.30%	65.54%	68.08%	68.23%	-0.0625666666666669
Tom20	chr3L_+_20000672_20000765_20000876_20000989	3_Junction_96329_Junction_96332_Junction_96333	J002	0.00432854265905877	0.371377316600189	0.542254468163978	0.778261565731819	14.378646743039	14.2558480718996	-0.0373395054135202	chr3L	20000765	20000989	225	+	136	120	174	112	107	98	18.60%	15.48%	16.52%	17.23%	16.19%	14.35%	0.00943333333333329
Tom20	chr3L_+_20000672_20000765_20000876_20000989	3_Junction_96329_Junction_96332_Junction_96333	J003	0.00222999138098765	12.8984130779301	0.000328860845937931	0.00356382415720287	15.6907906266562	14.5234535925759	-0.348040435627468	chr3L	20000876	20000989	114	+	163	177	223	112	104	119	22.30%	22.84%	21.18%	17.23%	15.73%	17.42%	0.0531333333333333
Ssk	chr3L_+_20186290_20188033_20188762_20188990	3_Junction_96641_Junction_96644_Junction_96648	J001	0.0207004579559474	4.32167387519927	0.0376298890147744	0.155159287560855	4.54810972419362	6.00683866523537	0.862815315208789	chr3L	20186290	20188990	2701	+	11	5	7	13	13	16	10.19%	5.00%	5.00%	11.82%	9.77%	14.81%	-0.0540333333333333
Ssk	chr3L_+_20186290_20188033_20188762_20188990	3_Junction_96641_Junction_96644_Junction_96648	J002	0.00876013624484162	3.47445537957032	0.0623232344984097	0.219908836637749	8.45773536313684	7.43803245617054	-0.432855950024545	chr3L	20188033	20188990	958	+	30	29	32	24	26	18	27.78%	29.00%	22.86%	21.82%	19.55%	16.67%	0.072
Ssk	chr3L_+_20186290_20188033_20188762_20188990	3_Junction_96641_Junction_96644_Junction_96648	J003	0.00925372177154606	0.128089006292797	0.720421709401478	0.883573148571607	12.2219076933437	12.3472240519578	0.040740062905491	chr3L	20188762	20188990	229	+	67	66	101	73	94	74	62.04%	66.00%	72.14%	66.36%	70.68%	68.52%	-0.0179333333333331
eRF1	chr3L_+_20348385_20348408_20348421_20348650_20348764_20348824_20348940	3_Junction_96982_Junction_96983_Junction_96984_Junction_96990_Junction_96994_Junction_96996	J001	0.0139335903999111	11.9722512016628	0.000539986644015391	0.00542783320265885	11.0769482567239	13.0877517530152	0.660080127462359	chr3L	20348385	20348940	556	+	73	54	56	103	84	88	16.15%	15.93%	10.87%	24.12%	20.54%	24.44%	-0.0871666666666667
eRF1	chr3L_+_20348385_20348408_20348421_20348650_20348764_20348824_20348940	3_Junction_96982_Junction_96983_Junction_96984_Junction_96990_Junction_96994_Junction_96996	J002	0.0556690874303645	0.843687535500251	0.358344259097309	0.636611327640557	6.52046805393811	5.65158939791899	-0.453752073066008	chr3L	20348408	20348940	533	+	20	17	14	19	12	5	4.42%	5.01%	2.72%	4.45%	2.93%	1.39%	0.0112666666666667
eRF1	chr3L_+_20348385_20348408_20348421_20348650_20348764_20348824_20348940	3_Junction_96982_Junction_96983_Junction_96984_Junction_96990_Junction_96994_Junction_96996	J003	0.00773954135559679	6.38390323448161	0.0115159898369184	0.0646669185242403	14.656541831532	15.5530700576523	0.267283377715145	chr3L	20348421	20348940	520	+	160	90	160	161	162	140	35.40%	26.55%	31.07%	37.70%	39.61%	38.89%	-0.0772666666666667
eRF1	chr3L_+_20348385_20348408_20348421_20348650_20348764_20348824_20348940	3_Junction_96982_Junction_96983_Junction_96984_Junction_96990_Junction_96994_Junction_96996	J004	0.0171443468908496	4.27469956430342	0.0386838018790262	0.158227898219073	8.17969301036207	9.57719993811845	0.549501708065439	chr3L	20348650	20348940	291	+	27	26	34	32	52	36	5.97%	7.67%	6.60%	7.49%	12.71%	10.00%	-0.0332
eRF1	chr3L_+_20348385_20348408_20348421_20348650_20348764_20348824_20348940	3_Junction_96982_Junction_96983_Junction_96984_Junction_96990_Junction_96994_Junction_96996	J005	0.0123817044944804	27.425832016244	1.63236134515713e-07	4.09307280149255e-06	15.7334439372993	12.898200553975	-0.863807436932337	chr3L	20348764	20348940	177	+	151	139	223	99	84	81	33.41%	41.00%	43.30%	23.19%	20.54%	22.50%	0.1716
eRF1	chr3L_+_20348385_20348408_20348421_20348650_20348764_20348824_20348940	3_Junction_96982_Junction_96983_Junction_96984_Junction_96990_Junction_96994_Junction_96996	J006	0.00917352456961135	3.05216016047933	0.0806298340153842	0.261115362721343	7.04746146090579	5.81717625202397	-0.614950754768086	chr3L	20348824	20348940	117	+	21	13	28	13	15	10	4.65%	3.83%	5.44%	3.04%	3.67%	2.78%	0.0147666666666667
fbl	chr3L_+_20384858_20386854_20388001_20388563_20388567_20388667	3_Junction_97169_Junction_97181_Junction_97183_Junction_97188_Junction_97189	J001	0.027987433181967	1.33206492014912	0.248438198351727	0.522317001581138	16.6355558580312	17.5917956204124	0.27404433351203	chr3L	20384858	20388667	3810	+	199	143	269	215	281	211	62.38%	50.00%	63.59%	60.91%	69.73%	63.17%	-0.0594666666666667
fbl	chr3L_+_20384858_20386854_20388001_20388563_20388567_20388667	3_Junction_97169_Junction_97181_Junction_97183_Junction_97188_Junction_97189	J002	0.0107476329062822	0.00183937637640952	0.965790853293781	0.991278362772114	7.58054869031346	7.85777546690577	0.120081550691833	chr3L	20386854	20388667	1814	+	23	19	30	31	29	16	7.21%	6.64%	7.09%	8.78%	7.20%	4.79%	0.000566666666666674
fbl	chr3L_+_20384858_20386854_20388001_20388563_20388567_20388667	3_Junction_97169_Junction_97181_Junction_97183_Junction_97188_Junction_97189	J003	0.0635539068296034	0.14157176826707	0.706723434947495	0.876595230623688	8.15300916448311	8.03264780854785	-0.0503763284038419	chr3L	20388001	20388667	667	+	22	35	26	37	19	24	6.90%	12.24%	6.15%	10.48%	4.71%	7.19%	0.00969999999999999
fbl	chr3L_+_20384858_20386854_20388001_20388563_20388567_20388667	3_Junction_97169_Junction_97181_Junction_97183_Junction_97188_Junction_97189	J004	0.0251244470216197	0.0746263207714719	0.784716248265155	0.914675925850389	8.27184836490958	8.8104861441521	0.217133103854504	chr3L	20388563	20388667	105	+	29	31	27	33	28	38	9.09%	10.84%	6.38%	9.35%	6.95%	11.38%	-0.00456666666666666
fbl	chr3L_+_20384858_20386854_20388001_20388563_20388567_20388667	3_Junction_97169_Junction_97181_Junction_97183_Junction_97188_Junction_97189	J005	0.00882908835573392	6.86472424957283	0.00879138132289126	0.0525462530297597	10.9177044612551	9.77439154161214	-0.407907102051724	chr3L	20388567	20388667	101	+	46	58	71	37	46	45	14.42%	20.28%	16.78%	10.48%	11.41%	13.47%	0.0537333333333333
Psn	chr3L_+_20434245_20434302_20434344_20434546	3_Junction_97275_Junction_97276_Junction_97277	J001	0.0197729678174861	2.15748215659872	0.141877003506352	0.375430266600137	10.7306290050979	9.81362383615982	-0.32846534387566	chr3L	20434245	20434546	302	+	50	46	42	53	51	51	11.44%	13.77%	7.78%	7.98%	7.41%	9.22%	0.0279333333333334
Psn	chr3L_+_20434245_20434302_20434344_20434546	3_Junction_97275_Junction_97276_Junction_97277	J002	0.00790655201359105	2.7150124520585	0.0994081949542189	0.298861936168756	15.4475069711607	14.9188363193604	-0.157309038913232	chr3L	20434302	20434546	245	+	112	112	173	182	174	139	25.63%	33.53%	32.04%	27.41%	25.29%	25.14%	0.0445333333333333
Psn	chr3L_+_20434245_20434302_20434344_20434546	3_Junction_97275_Junction_97276_Junction_97277	J003	0.00896055780959923	5.09626598503165	0.0239774061178745	0.112828343570054	18.7923180790936	19.6030205614603	0.225861900198423	chr3L	20434344	20434546	203	+	275	176	325	429	463	363	62.93%	52.69%	60.19%	64.61%	67.30%	65.64%	-0.0724666666666668
lncRNA:CR43682	chr2L_+_15274548_15277864_15278909	3_Junction_9774_Junction_9785	J001	0.131168941806585	5.45655241143109	0.0194950748118814	0.0967363728932501	1.11148393352441	3.02187250886433	2.91714229077302	chr2L	15274548	15278909	4362	+	1	0	0	6	6	1	1.49%	0.00%	0.00%	5.88%	6.82%	1.16%	-0.0412333333333333
lncRNA:CR43682	chr2L_+_15274548_15277864_15278909	3_Junction_9774_Junction_9785	J002	0.0745388992788677	6.35798035697661	0.0116854482911898	0.0653337583702629	12.3792866987895	11.5836121163216	-0.261939335136535	chr2L	15277864	15278909	1046	+	66	54	64	96	82	85	98.51%	100.00%	100.00%	94.12%	93.18%	98.84%	0.0412333333333333
Pka-R1	chr3L_+_20816833_20828340_20829540_20832144_20832844	3_Junction_97934_Junction_97960_Junction_97962_Junction_97969	J001	0.0179503713433791	4.13842797899288	0.0419200820296292	0.167466368475798	17.9721871862166	18.8475246684153	0.246183295129312	chr3L	20816833	20832844	16012	+	254	198	285	359	294	309	85.52%	79.52%	85.59%	89.75%	90.18%	85.83%	-0.0504333333333332
Pka-R1	chr3L_+_20816833_20828340_20829540_20832144_20832844	3_Junction_97934_Junction_97960_Junction_97962_Junction_97969	J002	0.00660350197656632	3.46727256751424	0.0625944394799049	0.220553388911176	9.1858027044622	8.53571049729267	-0.255623548900936	chr3L	20828340	20832844	4505	+	36	35	35	32	30	36	12.12%	14.06%	10.51%	8.00%	9.20%	10.00%	0.0316333333333333
Pka-R1	chr3L_+_20816833_20828340_20829540_20832144_20832844	3_Junction_97934_Junction_97960_Junction_97962_Junction_97969	J003	0.118837792673762	0.228547654476145	0.632602818030305	0.83511163785802	3.41886923393271	4.28291832841743	0.676329592454088	chr3L	20829540	20832844	3305	+	3	5	4	6	2	13	1.01%	2.01%	1.20%	1.50%	0.61%	3.61%	-0.005
Pka-R1	chr3L_+_20816833_20828340_20829540_20832144_20832844	3_Junction_97934_Junction_97960_Junction_97962_Junction_97969	J004	0.0883503672369142	10.2727521823826	0.00135009257892621	0.0117474329355003	4.76818202456169	2.11302782055747	-2.42018801176111	chr3L	20832144	20832844	701	+	4	11	9	3	0	2	1.35%	4.42%	2.70%	0.75%	0.00%	0.56%	0.0238666666666667
chb	chr3L_+_21176528_21177942_21178095	3_Junction_98583_Junction_98586	J001	0.00482222450689696	47.2038753317638	6.39738341053981e-12	3.0761549975785e-10	14.9940968483391	17.2687265177541	0.663861257462967	chr3L	21176528	21178095	1568	+	105	126	178	251	247	204	10.19%	12.48%	12.23%	21.92%	22.66%	19.43%	-0.0970333333333333
chb	chr3L_+_21176528_21177942_21178095	3_Junction_98583_Junction_98586	J002	0.00476492016095046	47.5365545174801	5.39877800584478e-12	2.61753130470547e-10	25.4815632528413	24.1077048133175	-0.368092672183074	chr3L	21177942	21178095	154	+	925	884	1277	894	843	846	89.81%	87.52%	87.77%	78.08%	77.34%	80.57%	0.0970333333333332
CG10512	chr3L_+_21203322_21205508_21205675	3_Junction_98662_Junction_98666	J001	0.0261264049260984	4.32045615040381	0.0376568264647012	0.155220544685202	3.33246622824467	4.7677503440354	1.07912721432871	chr3L	21203322	21205675	2354	+	7	6	4	4	8	6	0.94%	1.06%	0.42%	1.11%	2.05%	1.95%	-0.00896666666666667
CG10512	chr3L_+_21203322_21205508_21205675	3_Junction_98662_Junction_98666	J002	0.0155525567372268	4.80894773110471	0.0283123284633411	0.127136326912729	21.6519441297253	21.305872225436	-0.0944288996825939	chr3L	21205508	21205675	168	+	738	558	945	355	383	301	99.06%	98.94%	99.58%	98.89%	97.95%	98.05%	0.00896666666666668
Dis3l2	chr3L_+_212695_212782_212784_212842	3_Junction_98802_Junction_98825_Junction_98827	J001	0.0378707097253722	2.51438872645373	0.112811369825614	0.32412519383547	6.19968678395595	7.46707985350692	0.603684713985603	chr3L	212695	212842	148	+	11	8	21	20	36	22	13.92%	16.33%	22.58%	18.69%	32.73%	28.21%	-0.0893333333333333
Dis3l2	chr3L_+_212695_212782_212784_212842	3_Junction_98802_Junction_98825_Junction_98827	J002	0.246987967296081	0.0970430764524792	0.755407334352219	0.900958510211335	3.85739256672942	4.40812458593426	0.402965264315764	chr3L	212782	212842	61	+	9	3	2	17	3	5	11.39%	6.12%	2.15%	15.89%	2.73%	6.41%	-0.0179
Dis3l2	chr3L_+_212695_212782_212784_212842	3_Junction_98802_Junction_98825_Junction_98827	J003	0.00628334167317208	5.43873299653235	0.0196949508461613	0.0974598164618892	11.3154229849605	10.8055537101908	-0.175023253138766	chr3L	212784	212842	59	+	59	38	70	70	71	51	74.68%	77.55%	75.27%	65.42%	64.55%	65.38%	0.107166666666667
CG32436	chr3L_+_21350462_21350486_21350547	3_Junction_98982_Junction_98985	J001	0.0157110738858934	25.8289077308109	3.73059107588428e-07	8.79152242501402e-06	33.7768552562256	35.5262846572303	0.460132032715743	chr3L	21350462	21350547	86	+	4976	4110	7577	5547	6248	6238	97.80%	96.93%	98.11%	99.04%	98.99%	99.00%	-0.0139666666666665
CG32436	chr3L_+_21350462_21350486_21350547	3_Junction_98982_Junction_98985	J002	0.0159376095684102	25.5615199249467	4.28500073535615e-07	9.98450243888336e-06	14.0815305079701	11.5914023273427	-0.79456407908006	chr3L	21350486	21350547	62	+	112	130	146	54	64	63	2.20%	3.07%	1.89%	0.96%	1.01%	1.00%	0.0139666666666667
CG43980	chr3L_+_21645587_21652114_21652180	3_Junction_99882_Junction_99892	J001	0.0224102568992009	7.57092386159329	0.0059317371774767	0.0386981545666986	9.69093862115092	8.98051294371389	-0.26992650942868	chr3L	21645587	21652180	6594	+	35	54	76	29	31	22	94.59%	94.74%	93.83%	80.56%	91.18%	75.86%	0.118533333333333
CG43980	chr3L_+_21645587_21652114_21652180	3_Junction_99882_Junction_99892	J002	0.0375879909008419	6.85102162270596	0.00885906004422251	0.0528229883331073	2.68012535977019	4.44347214672735	1.50823227913841	chr3L	21652114	21652180	67	+	2	3	5	7	3	7	5.41%	5.26%	6.17%	19.44%	8.82%	24.14%	-0.118533333333333
pyx	chr3L_-_220582_220640_221254	5_Junction_100438_Junction_100441	J001	0.0277965742269905	10.3145612955432	0.0013198466666382	0.0115093393201994	8.52282676668088	6.67892726433421	-0.811186964445158	chr3L	220582	220640	59	-	25	38	39	17	13	18	30.12%	46.91%	41.05%	24.64%	16.05%	22.22%	0.1839
pyx	chr3L_-_220582_220640_221254	5_Junction_100438_Junction_100441	J002	0.0264461226408339	10.5658940213806	0.00115193308787494	0.0103281693647138	10.142190510525	11.5986403665437	0.505268396521468	chr3L	220582	221254	673	-	58	43	56	52	68	63	69.88%	53.09%	58.95%	75.36%	83.95%	77.78%	-0.1839
lncRNA:CR45035	chr3L_-_22225715_22225764_22225771	5_Junction_100576_Junction_100578	J001	0.0160253806698596	6.22627444857328	0.0125868280982838	0.0691457519977638	5.20708294720738	3.44599845742874	-1.25091179141563	chr3L	22225715	22225764	50	-	15	12	23	4	1	3	6.85%	6.22%	8.52%	4.60%	1.14%	3.03%	0.0427333333333333
lncRNA:CR45035	chr3L_-_22225715_22225764_22225771	5_Junction_100576_Junction_100578	J002	0.011478225691078	6.56040608334375	0.0104272568492419	0.0598086970760847	14.6007260900183	15.0661159186317	0.139640227513691	chr3L	22225715	22225771	57	-	204	181	247	83	87	96	93.15%	93.78%	91.48%	95.40%	98.86%	96.97%	-0.0427333333333333
jim	chr3L_-_22801741_22824039_22831935_22832685	5_Junction_101551_Junction_101552_Junction_101553	J001	0.0260124914312005	3.22436682416799	0.0725498483952912	0.243631720374381	5.87185067337119	6.96121826387301	0.545274481368557	chr3L	22801741	22824039	22299	-	17	18	12	23	13	13	23.61%	25.00%	14.63%	38.33%	24.53%	30.23%	-0.0995
jim	chr3L_-_22801741_22824039_22831935_22832685	5_Junction_101551_Junction_101552_Junction_101553	J002	0.0236255971875431	4.55969395923691	0.0327329220782205	0.141032571913277	9.87728674143349	8.91457262563964	-0.364389261079978	chr3L	22801741	22831935	30195	-	54	49	55	27	33	27	75.00%	68.06%	67.07%	45.00%	62.26%	62.79%	0.1336
jim	chr3L_-_22801741_22824039_22831935_22832685	5_Junction_101551_Junction_101552_Junction_101553	J003	0.23367338862739	0.592644761284134	0.441398224431957	0.706608515832003	3.91159293117145	4.59026083736805	0.484299899446959	chr3L	22801741	22832685	30945	-	1	5	15	10	7	3	1.39%	6.94%	18.29%	16.67%	13.21%	6.98%	-0.0341333333333333
alpha-Cat	chr3L_-_23330089_23330399_23330696	5_Junction_102360_Junction_102361	J001	0.00596107076284232	20.568818692985	5.75254921672458e-06	0.00010498565745216	9.84732809932103	7.49317018783433	-0.943806089608819	chr3L	23330089	23330399	311	-	46	29	54	25	18	28	13.53%	11.65%	14.03%	6.39%	5.34%	7.33%	0.0671666666666667
alpha-Cat	chr3L_-_23330089_23330399_23330696	5_Junction_102360_Junction_102361	J002	0.00539089302117408	21.1119719870727	4.33213139859558e-06	8.18771559803409e-05	18.5746920480058	19.3442045411434	0.214967046539325	chr3L	23330089	23330696	608	-	294	220	331	366	319	354	86.47%	88.35%	85.97%	93.61%	94.66%	92.67%	-0.0671666666666666
alpha-Cat	chr3L_-_23334740_23334901_23337873	5_Junction_102366_Junction_102368	J001	0.00878199557650086	7.55927710432329	0.00597019350876811	0.0388897993507171	6.89878220267205	5.26692502810128	-0.855921693095957	chr3L	23334740	23334901	162	-	18	15	17	12	14	10	7.86%	7.54%	7.33%	3.81%	4.52%	3.58%	0.0360666666666667
alpha-Cat	chr3L_-_23334740_23334901_23337873	5_Junction_102366_Junction_102368	J002	0.00705825198131153	7.85242110679084	0.00507526950258618	0.0341010760501662	17.4710915745276	17.8897954775276	0.118936265920919	chr3L	23334740	23337873	3134	-	211	184	215	303	296	269	92.14%	92.46%	92.67%	96.19%	95.48%	96.42%	-0.0360666666666668
CG40470	chr3L_-_23890206_23912276_23934413	5_Junction_102864_Junction_102865	J001	0.0418820950106144	4.27359588574632	0.0387089328072414	0.158297826244191	2.45390447517253	3.72462783425283	1.23500623531155	chr3L	23890206	23912276	22071	-	1	3	3	6	3	5	8.33%	18.75%	20.00%	42.86%	27.27%	45.45%	-0.228333333333333
CG40470	chr3L_-_23890206_23912276_23934413	5_Junction_102864_Junction_102865	J002	0.029533797960142	4.50317024768712	0.0338320746091118	0.144163326145128	5.40737481047836	4.61906229457374	-0.48557941549353	chr3L	23890206	23934413	44208	-	11	13	12	8	8	6	91.67%	81.25%	80.00%	57.14%	72.73%	54.55%	0.228333333333333
